0 0.0 0.0 0.0 0.46 0.0155322 0.0 0.002 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
578304 126.44531 0.0 0.0 4.4 0.0096855 0.0037392 0.05827 0.0232882 -0.0109374 0.0996454 0.6861235 1.1475628 0.2406909 0.0188061 0.8918121 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00455} 
578432 126.45312 0.0 0.0 4.26 0.0096447 0.0037602 0.0560521 0.0235979 -0.0115947 0.1001546 0.6852562 1.1428808 0.2425329 0.0191975 0.8908683 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00456} 
578560 126.46875 0.0 0.0 4.15 0.0097306 0.0035919 0.0578365 0.0235081 -0.0107347 0.0993437 0.6855734 1.1434797 0.2471928 0.0189719 0.887084 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00456} 
578688 126.47656 0.0 0.0 4.45 0.0097767 0.0037529 0.0537259 0.0233305 -0.0108778 0.0982425 0.6857868 1.1500656 0.2477269 0.0192279 0.8877323 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00455} 
578816 126.5 0.0 0.0 4.37 0.0098434 0.0037878 0.0549209 0.0236123 -0.0090879 0.1008725 0.6865257 1.1468411 0.2484576 0.0189942 0.8862423 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00454} 
578944 126.50781 0.0 0.0 4.99 0.0094219 0.0037693 0.0583845 0.0236629 -0.0111314 0.0934004 0.6831453 1.1479302 0.2547819 0.0186535 0.8822018 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00456} 
579072 126.53125 0.0 0.0 4.82 0.0096586 0.0037799 0.0504515 0.023738 -0.0091947 0.0972307 0.6857932 1.1472486 0.2593135 0.0186985 0.8791263 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00455} 
579200 126.53125 0.0 0.0 4.44 0.0101483 0.0041698 0.057593 0.0231451 -0.0117194 0.0861674 0.6869393 1.1510897 0.2587572 0.0185533 0.8809068 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00455} 
579328 126.54688 0.0 0.0 4.05 0.0099317 0.0040205 0.0547874 0.0232594 -0.0094133 0.1014536 0.6857681 1.1538313 0.2607669 0.0186748 0.8798449 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00455} 
579456 126.55469 0.0 0.0 4.63 0.0094096 0.0038057 0.057283 0.0235551 -0.0115252 0.0920864 0.6886381 1.1588117 0.2704649 0.0179028 0.8729299 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00455} 
579584 126.5625 0.0 0.0 4.41 0.0092155 0.0038358 0.0577067 0.0231908 -0.0122122 0.0909693 0.6844428 1.1576837 0.2658638 0.0180826 0.8760372 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00455} 
579712 126.59375 0.0 0.0 4.21 0.0095599 0.0039033 0.0525528 0.0237742 -0.0091347 0.1157291 0.6852638 1.1463481 0.2616574 0.0185215 0.8794256 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00457} 
579840 126.59375 0.0 0.0 4.42 0.0099872 0.0040531 0.0525879 0.0236052 -0.0118303 0.0898759 0.6815971 1.151597 0.2581006 0.0186512 0.8806643 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00457} 
579968 126.65625 0.0 0.0 4.33 0.0095577 0.0039315 0.0522384 0.0236304 -0.0075349 0.1191886 0.6855148 1.1469198 0.256931 0.0186915 0.8809519 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00455} 
580096 126.65625 0.0 0.0 4.6 0.0096418 0.0038351 0.0532211 0.023579 -0.0115926 0.0921326 0.6859207 1.1461944 0.2474976 0.0186348 0.8863568 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00455} 
580224 126.67969 0.0 0.0 3.98 0.0098391 0.0039347 0.057213 0.0234055 -0.0083729 0.0988954 0.685222 1.1519571 0.242602 0.0185296 0.8891301 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00455} 
580352 126.69531 0.0 0.0 4.24 0.0098597 0.0040066 0.0543453 0.0237896 -0.0094517 0.1016827 0.6862462 1.1424231 0.2413778 0.0186543 0.8910253 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00455} 
580480 126.70312 0.0 0.0 4.06 0.0098066 0.0038161 0.0577486 0.0230172 -0.0099616 0.0947951 0.6852358 1.1437987 0.2325424 0.0186336 0.8952485 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00454} 
580608 126.70312 0.0 0.0 4.07 0.0099279 0.0038583 0.0554525 0.0230916 -0.0125624 0.0907159 0.6852683 1.1486501 0.2307699 0.0187232 0.89614 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00454} 
580736 126.71875 0.0 0.0 4.85 0.0098912 0.0038924 0.0531876 0.0236245 -0.0106359 0.0901348 0.6873141 1.1427529 0.2306302 0.0190047 0.8969993 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00455} 
580864 126.73438 0.0 0.0 4.73 0.0096574 0.0038752 0.0537658 0.0239157 -0.0095956 0.0922724 0.6848498 1.1479362 0.2476582 0.0185909 0.8860122 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00456} 
580992 126.74219 0.0 0.0 5.16 0.0100817 0.0039007 0.0538813 0.0236415 -0.0105268 0.092142 0.683833 1.1460092 0.2305076 0.0187163 0.8976888 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00457} 
581120 126.77344 0.0 0.0 4.3 0.0097619 0.0038583 0.0533809 0.0241221 -0.0093274 0.1111703 0.6855974 1.1478323 0.2429918 0.0184859 0.8893912 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00459} 
581248 126.79688 0.0 0.0 4.26 0.0099903 0.003972 0.0517392 0.0236226 -0.0095575 0.0999481 0.6842283 1.1431417 0.2370199 0.0187649 0.8924506 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.0046} 
581376 126.8125 0.0 0.0 4.05 0.0096126 0.0038505 0.0577025 0.0240188 -0.009511 0.0915821 0.6839299 1.1413848 0.2354498 0.0188938 0.8915317 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00461} 
581504 126.8125 0.0 0.0 4.11 0.009616 0.0036986 0.0590288 0.0228457 -0.0113048 0.0894331 0.6877756 1.146646 0.2218352 0.0185796 0.9004805 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00461} 
581632 126.85156 0.0 0.0 4.48 0.009934 0.0038095 0.0510338 0.0241531 -0.0089577 0.1141248 0.6861401 1.1403197 0.2158167 0.0189419 0.9044225 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00464} 
581760 126.875 0.0 0.0 4.71 0.0096351 0.0038549 0.0561864 0.0240515 -0.0093785 0.0994882 0.686782 1.1416688 0.2188645 0.0185395 0.9009074 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00465} 
581888 126.90625 0.0 0.0 4.28 0.0094725 0.0036046 0.0565402 0.0241934 -0.007999 0.1011669 0.6855564 1.1435839 0.2133972 0.0183827 0.9043997 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00467} 
582016 126.91406 0.0 0.0 3.83 0.0096371 0.0038114 0.0534618 0.0237472 -0.0105563 0.0862193 0.6833276 1.141221 0.2219468 0.018218 0.8994021 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00464} 
582144 126.94531 0.0 0.0 4.41 0.00945 0.0036336 0.0573905 0.0236021 -0.0082615 0.1060828 0.6856104 1.135857 0.2259149 0.0183783 0.8964995 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00462} 
582272 126.96094 0.0 0.0 4.32 0.0094529 0.0038039 0.0574183 0.0238166 -0.0101474 0.0950336 0.6818172 1.1482575 0.230425 0.018078 0.894518 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00462} 
582400 126.96875 0.0 0.0 4.6 0.0092979 0.0037229 0.0584314 0.0236282 -0.0097255 0.0966661 0.6883798 1.139196 0.2275486 0.0182648 0.8959545 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00461} 
582528 126.97656 0.0 0.0 5.73 0.0096116 0.0037355 0.0595687 0.0229497 -0.0113325 0.0900078 0.6850783 1.1462105 0.2281389 0.0184196 0.8962179 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00464} 
582656 126.97656 0.0 0.0 5.44 0.0097139 0.0038543 0.0551009 0.0234878 -0.0127563 0.0822997 0.6852287 1.144826 0.2183552 0.0184173 0.9029269 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00464} 
582784 127.0 0.0 0.0 4.56 0.0094574 0.003734 0.0576503 0.0234115 -0.0087572 0.0973156 0.6834736 1.1368606 0.2268214 0.0185702 0.897274 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00463} 
582912 127.03125 0.0 0.0 4.3 0.0094708 0.0038686 0.057892 0.0232073 -0.0079466 0.1058939 0.6886135 1.1420071 0.2181502 0.0179856 0.9026595 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00466} 
583040 127.05469 0.0 0.0 4.56 0.0097872 0.003857 0.0550643 0.0237274 -0.0093406 0.0981532 0.6859537 1.1383934 0.2193777 0.0184835 0.9004387 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00463} 
583168 127.05469 0.0 0.0 4.38 0.0094378 0.0036787 0.0551364 0.0233877 -0.0117555 0.0945374 0.6855495 1.1376302 0.2180631 0.0186501 0.9014185 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00463} 
583296 127.07812 0.0 0.0 4.72 0.0093102 0.003569 0.0575294 0.0235463 -0.009771 0.096616 0.6844639 1.1411892 0.2139726 0.0183496 0.904767 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00469} 
583424 127.07812 0.0 0.0 3.96 0.0095016 0.0035824 0.0551895 0.0234246 -0.0121913 0.0837932 0.6823975 1.1384226 0.2264567 0.0187924 0.8996847 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00469} 
583552 127.09375 0.0 0.0 5.36 0.0097421 0.0037906 0.053286 0.0233588 -0.0097453 0.0918497 0.6884916 1.1479419 0.2306334 0.0183993 0.8963664 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.0047} 
583680 127.11719 0.0 0.0 4.13 0.0097167 0.0040452 0.0572095 0.0233618 -0.0092395 0.0989714 0.6831575 1.1392155 0.2203585 0.0185579 0.9010231 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00469} 
583808 127.13281 0.0 0.0 5.15 0.0099501 0.0039484 0.0538236 0.0237453 -0.0097061 0.0969866 0.6860563 1.1399749 0.2182568 0.0188532 0.902751 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.0047} 
583936 127.14844 0.0 0.0 3.87 0.0095314 0.0034895 0.0549226 0.0238019 -0.0103855 0.0958942 0.6854476 1.1341157 0.2202126 0.0187012 0.9003817 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00469} 
584064 127.15625 0.0 0.0 4.8 0.0097606 0.0038169 0.0568918 0.0232553 -0.0106359 0.0910841 0.6872142 1.139023 0.2196369 0.0185783 0.901224 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00469} 
584192 127.1875 0.0 0.0 4.54 0.0097442 0.0039022 0.0561384 0.0234371 -0.0095947 0.1041254 0.6858812 1.135872 0.2161041 0.0185974 0.9035393 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00469} 
584320 127.19531 0.0 0.0 3.84 0.0095476 0.0035567 0.0555406 0.0234028 -0.0111013 0.0914681 0.6835014 1.1371765 0.2158981 0.0186525 0.904176 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00469} 
584448 127.20312 0.0 0.0 3.61 0.0101223 0.0039766 0.0547214 0.0232441 -0.0112072 0.0919342 0.685044 1.1392258 0.2111797 0.0188785 0.9059268 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00469} 
584576 127.20312 0.0 0.0 4.65 0.0099366 0.0037747 0.0534004 0.0235742 -0.0127985 0.0831738 0.6858264 1.1296033 0.2090151 0.0191035 0.9077937 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00469} 
584704 127.24219 0.0 0.0 4.81 0.0097178 0.0037986 0.0554346 0.0234108 -0.0090127 0.110091 0.683808 1.1385196 0.2133063 0.0186223 0.9058248 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00473} 
584832 127.25 0.0 0.0 4.51 0.0094231 0.0039028 0.0534993 0.0241802 -0.0111571 0.0908722 0.6841273 1.1476279 0.2174118 0.0178193 0.9019128 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00472} 
584960 127.26562 0.0 0.0 4.68 0.0094406 0.0037786 0.0549895 0.0234694 -0.0101635 0.0915836 0.6827187 1.1448215 0.2218417 0.0182222 0.8994638 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00473} 
585088 127.28125 0.0 0.0 4.64 0.0095745 0.0037319 0.0564305 0.0231992 -0.0097743 0.0869869 0.683402 1.1407317 0.2267238 0.0181417 0.8965497 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00472} 
585216 127.30469 0.0 0.0 4.8 0.009259 0.0035862 0.0584349 0.022939 -0.0104834 0.0988892 0.686409 1.1289708 0.2138401 0.0182723 0.904286 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00475} 
585344 127.32812 0.0 0.0 4.15 0.009404 0.0036566 0.0540632 0.0232823 -0.010535 0.0943616 0.6847024 1.1356474 0.2178142 0.018499 0.902704 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00475} 
585472 127.35156 0.0 0.0 4.95 0.0093169 0.0037459 0.0557151 0.0234757 -0.0087768 0.0943681 0.6844889 1.1431237 0.2064895 0.0176621 0.9073917 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00482} 
585600 127.375 0.0 0.0 4.6 0.0093511 0.0036227 0.05923 0.0235967 -0.0100199 0.1001461 0.6842227 1.1323551 0.2103224 0.0181709 0.9043702 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00478} 
585728 127.40625 0.0 0.0 4.08 0.0093087 0.0037168 0.0567783 0.0236893 -0.0091408 0.1085644 0.6833372 1.1366667 0.205471 0.0179299 0.9078771 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00479} 
585856 127.41406 0.0 0.0 4.8 0.0091361 0.0036398 0.0554339 0.023414 -0.0110603 0.0991299 0.6838166 1.1336618 0.2131716 0.0180147 0.90492 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00479} 
585984 127.42188 0.0 0.0 4.44 0.009003 0.0035999 0.0565551 0.0237908 -0.0112982 0.0965949 0.6869819 1.1334865 0.2146427 0.0179989 0.9036519 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00479} 
586112 127.42188 0.0 0.0 4.66 0.0094767 0.0036209 0.0576702 0.0233439 -0.0127458 0.0876467 0.6841808 1.1384979 0.2118865 0.0181455 0.9054116 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00479} 
586240 127.42188 0.0 0.0 4.41 0.0092772 0.0036823 0.0540657 0.0231467 -0.0135751 0.0849912 0.68563 1.1431418 0.2281443 0.018135 0.8974014 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00479} 
586368 127.42969 0.0 0.0 4.17 0.0095452 0.0037452 0.0541388 0.0232047 -0.0118073 0.0911584 0.6838843 1.140409 0.220342 0.0184745 0.9013951 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00478} 
586496 127.46094 0.0 0.0 4.09 0.0094915 0.0038018 0.0543374 0.0237171 -0.0090416 0.1037073 0.688551 1.1443172 0.2399384 0.018207 0.8915564 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00477} 
586624 127.46094 0.0 0.0 4.62 0.0089994 0.0035746 0.0558222 0.023799 -0.0131919 0.0826881 0.6847137 1.1511283 0.2339418 0.0177374 0.8932057 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00477} 
586752 127.46875 0.0 0.0 3.7 0.009359 0.003604 0.0586402 0.0228113 -0.0122141 0.0875416 0.6828157 1.1446105 0.2390611 0.0178687 0.8906357 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00477} 
586880 127.46875 0.0 0.0 4.69 0.0094167 0.003714 0.0586366 0.0228993 -0.013582 0.0823239 0.6855761 1.1446074 0.2401549 0.0180699 0.8899742 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00477} 
587008 127.47656 0.0 0.0 4.08 0.0093786 0.0039351 0.0533177 0.0234444 -0.0114208 0.0897343 0.6844965 1.1485907 0.2482825 0.0180279 0.887837 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00479} 
587136 127.49219 0.0 0.0 4.09 0.0090691 0.0036299 0.0530718 0.0238152 -0.0101029 0.0904396 0.6840662 1.1472772 0.2418633 0.0178192 0.8908607 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00481} 
587264 127.49219 0.0 0.0 4.68 0.0094642 0.0037779 0.0564671 0.0230945 -0.013323 0.0868498 0.6807827 1.1488164 0.250668 0.0182637 0.8853195 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00481} 
587392 127.5 0.0 0.0 4.64 0.00952 0.003749 0.0560963 0.0228956 -0.0119106 0.086806 0.6858103 1.1369569 0.2603929 0.0185954 0.8804453 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00482} 
587520 127.5 0.0 0.0 4.94 0.0093963 0.0037109 0.0560614 0.0234232 -0.0139126 0.0830171 0.6861542 1.1490084 0.2604127 0.0184336 0.8816678 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00482} 
587648 127.52344 0.0 0.0 4.62 0.0094648 0.0035836 0.0568775 0.0233777 -0.0098001 0.094318 0.6880416 1.146311 0.2558103 0.0186372 0.8831193 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00482} 
587776 127.54688 0.0 0.0 4.09 0.0095243 0.0036465 0.0564121 0.023371 -0.0088891 0.0970044 0.6872485 1.1394442 0.244189 0.0184197 0.8910713 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.0048} 
587904 127.5625 0.0 0.0 4.49 0.0100054 0.0038594 0.0553474 0.0231716 -0.0107033 0.0897406 0.6839853 1.1433924 0.2473192 0.0185935 0.8875172 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00481} 
588032 127.58594 0.0 0.0 4.88 0.0098375 0.0037909 0.0537908 0.0228543 -0.0098107 0.1013707 0.6830988 1.1373092 0.2441841 0.0190196 0.89023 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.0048} 
588160 127.59375 0.0 0.0 4.76 0.0098699 0.0036617 0.0553848 0.0233301 -0.0111463 0.0970944 0.6845068 1.1401266 0.2419507 0.0194342 0.8923068 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00479} 
588288 127.61719 0.0 0.0 4.45 0.0099534 0.0037504 0.0560786 0.0233186 -0.0095027 0.098754 0.6832523 1.1450029 0.2476199 0.0191545 0.8878776 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00479} 
588416 127.63281 0.0 0.0 4.83 0.0098916 0.0036091 0.055051 0.0230962 -0.0096755 0.0936247 0.6864833 1.1408399 0.2398028 0.0187588 0.890998 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00479} 
588544 127.64062 0.0 0.0 5.04 0.0096667 0.0036806 0.0570072 0.0231676 -0.011393 0.0912834 0.6865907 1.1453144 0.248568 0.0190903 0.8872497 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00483} 
588672 127.67969 0.0 0.0 4.08 0.0096621 0.0035469 0.0573158 0.0234573 -0.007438 0.1114997 0.6857775 1.1328954 0.2309381 0.0190836 0.8970109 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.0048} 
588800 127.69531 0.0 0.0 3.75 0.0098896 0.0038419 0.0550028 0.023589 -0.0096472 0.10191 0.6864362 1.1357543 0.2298672 0.0189153 0.8963655 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00478} 
588928 127.71875 0.0 0.0 4.24 0.0096594 0.0035833 0.0551116 0.0230766 -0.0094893 0.1004069 0.6858471 1.1328533 0.2181807 0.0189122 0.9022879 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00477} 
589056 127.75781 0.0 0.0 4.42 0.0099187 0.0037678 0.0549973 0.0238661 -0.0082654 0.0964782 0.6864949 1.1284508 0.2144507 0.0188917 0.9044294 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00474} 
589184 127.77344 0.0 0.0 4.58 0.0097887 0.0035832 0.0578147 0.0234171 -0.0104165 0.0955721 0.6863665 1.1261192 0.2126786 0.0189626 0.9044139 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00475} 
589312 127.78906 0.0 0.0 4.38 0.0099105 0.0036356 0.0568045 0.02309 -0.0103049 0.0931723 0.6857857 1.1251027 0.2083034 0.0193327 0.9078759 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00473} 
589440 127.84375 0.0 0.0 3.85 0.0095898 0.0035176 0.0561849 0.0238072 -0.0086505 0.1133728 0.6837979 1.1296183 0.2080483 0.0188442 0.9073589 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00472} 
589568 127.85938 0.0 0.0 4.57 0.0096059 0.0035331 0.0572651 0.0236005 -0.0091783 0.0895109 0.6872327 1.1319882 0.2096315 0.0184981 0.9062537 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00472} 
589696 127.85938 0.0 0.0 3.76 0.0095968 0.0035137 0.0564972 0.0230762 -0.0132665 0.0822848 0.6841632 1.1390703 0.2183301 0.0187212 0.9031769 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00472} 
589824 127.88281 0.0 0.0 3.88 0.0097854 0.0036474 0.0569015 0.0236248 -0.0097556 0.0973076 0.683183 1.1320712 0.2172037 0.0189877 0.9027292 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00469} 
589952 127.92188 0.0 0.0 3.78 0.0095985 0.0035662 0.0579412 0.0232279 -0.0084528 0.1042471 0.6875636 1.1236703 0.2106783 0.0188586 0.9063359 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.0047} 
590080 127.9375 0.0 0.0 3.51 0.0096591 0.003437 0.0571441 0.0233812 -0.0102673 0.0935226 0.6865768 1.1297273 0.2058601 0.018865 0.9077381 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00472} 
590208 127.94531 0.0 0.0 3.97 0.0096926 0.0036124 0.0569774 0.0233266 -0.0105318 0.0985867 0.6854156 1.1308775 0.2135883 0.0188124 0.9047759 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00472} 
590336 127.96875 0.0 0.0 4.31 0.0094769 0.0034472 0.0559522 0.0234668 -0.0081335 0.1067307 0.6861391 1.1300641 0.2047877 0.0185759 0.9085765 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00475} 
590464 128.00781 0.0 0.0 4.98 0.010077 0.0036994 0.0574982 0.0234964 -0.0082368 0.1168341 0.6871935 1.1278372 0.2044015 0.0192011 0.9087445 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00479} 
590592 128.03906 0.0 0.0 5.08 0.0098203 0.0035293 0.0598672 0.0231918 -0.0098583 0.1057204 0.6861437 1.1254139 0.1947977 0.0187905 0.9143038 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00478} 
590720 128.07031 0.0 0.0 4.62 0.0096809 0.0035966 0.0578686 0.0233393 -0.0089766 0.1112762 0.687124 1.1299039 0.1989514 0.0187522 0.9112063 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00478} 
590848 128.09375 0.0 0.0 4.54 0.0097459 0.0036381 0.0586378 0.0234565 -0.0094243 0.1059357 0.6845227 1.1247712 0.1918391 0.0189195 0.9147514 {} {'explored_rooms_count': 146, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00477} 
