0 0.0 0.0 0.0 0.39 0.0202308 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
361856 288.29688 0.0 0.0 6.78 0.0128335 0.0094944 0.0 0.0 -0.0053154 0.0053682 0.6852245 0.9385637 0.6925016 0.0222668 0.5073517 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00302} 
361984 288.38281 0.0 0.0 6.99 0.0129396 0.0097119 0.0 0.0 -0.0066038 0.0057124 0.6830878 0.9294353 0.6923377 0.0227658 0.5093411 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 11, 'episodic_explored_area': 0.00293} 
362112 288.45312 0.0 0.0 6.8 0.0138565 0.0101403 0.0 0.0 -0.0049785 0.0060489 0.6852597 0.9352566 0.6934239 0.0232419 0.4984793 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 11, 'episodic_explored_area': 0.00304} 
362240 288.49219 0.0 0.0 7.28 0.0134706 0.008456 0.0 0.0 -0.0065185 0.0050588 0.6848007 0.9380417 0.6929497 0.022593 0.5015588 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 11, 'episodic_explored_area': 0.00311} 
362368 288.55469 0.0 0.0 7.48 0.0129827 0.0072846 0.0 0.0 -0.0066233 0.0056132 0.6855047 0.9454063 0.6934623 0.0222575 0.4963889 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 11, 'episodic_explored_area': 0.00299} 
362496 288.60156 0.0 0.0 7.53 0.0135521 0.0080312 0.0 0.0 -0.0065444 0.0052174 0.687121 0.9468132 0.6942711 0.0226533 0.4858121 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 11, 'episodic_explored_area': 0.00296} 
362624 288.67188 0.0 0.0 5.69 0.0134587 0.0085335 0.0 0.0 -0.0067521 0.005964 0.6866157 0.9403748 0.6934211 0.0230234 0.4975969 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 11, 'episodic_explored_area': 0.00297} 
362752 288.75781 0.0 0.0 7.34 0.0140805 0.0112314 0.0 0.0 -0.0054381 0.00706 0.6832717 0.9390528 0.6933936 0.0237013 0.4952556 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 11, 'episodic_explored_area': 0.00292} 
362880 288.85156 0.0 0.0 7.15 0.0138188 0.0083329 0.0 0.0 -0.0067443 0.0061814 0.6872827 0.9317291 0.6929855 0.0236525 0.5035521 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 11, 'episodic_explored_area': 0.00293} 
363008 288.89062 0.0 0.0 7.24 0.0132762 0.0072029 0.0 0.0 -0.0072517 0.0053032 0.6905002 0.9484035 0.6930137 0.0227582 0.5047448 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 11, 'episodic_explored_area': 0.00291} 
363136 288.9375 0.0 0.0 6.44 0.0137913 0.0080168 0.0 0.0 -0.0052647 0.0060652 0.6865268 0.9458184 0.6923165 0.0233633 0.5080635 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 11, 'episodic_explored_area': 0.00297} 
363264 288.96094 0.0 0.0 6.86 0.0138632 0.0071918 0.0 0.0 -0.0075636 0.0052627 0.6861065 0.9326613 0.6925702 0.02405 0.5028112 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 11, 'episodic_explored_area': 0.003} 
363392 289.00781 0.0 0.0 6.39 0.0141123 0.0079566 0.0 0.0 -0.0049202 0.0056061 0.6852149 0.9348722 0.6921301 0.0235911 0.5097055 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 11, 'episodic_explored_area': 0.00301} 
363520 289.04688 0.0 0.0 6.81 0.0132039 0.006279 0.0 0.0 -0.0069522 0.0053624 0.6856407 0.9298068 0.6916183 0.0230369 0.5146347 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 11, 'episodic_explored_area': 0.00293} 
363648 289.125 0.0 0.0 6.16 0.0130539 0.0057486 0.0 0.0 -0.0065424 0.0054248 0.6863377 0.9291699 0.6912266 0.0228184 0.5178319 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 11, 'episodic_explored_area': 0.00276} 
363776 289.1875 0.0 0.0 6.87 0.0133635 0.0064429 0.0 0.0 -0.0049192 0.006475 0.6845335 0.9278032 0.6902635 0.0229614 0.5313264 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00285} 
363904 289.22656 0.0 0.0 7.23 0.0136214 0.0066788 0.0 0.0 -0.0070224 0.0051071 0.6830894 0.9251283 0.6903466 0.0232023 0.5272857 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00284} 
364032 289.26562 0.0 0.0 6.64 0.0137481 0.0083327 0.0 0.0 -0.0052013 0.0054135 0.6877425 0.9297355 0.6919634 0.0229341 0.5141338 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00284} 
364160 289.29688 0.0 0.0 6.69 0.0134087 0.006841 0.0 0.0 -0.0055773 0.0049429 0.6886829 0.9374818 0.6920672 0.0230446 0.5116835 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00281} 
364288 289.35156 0.0 0.0 6.74 0.0133589 0.0062316 0.0 0.0 -0.0054321 0.0055534 0.6862718 0.9507215 0.6922938 0.0224898 0.5098561 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00274} 
364416 289.42969 0.0 0.0 6.58 0.0130904 0.0057323 0.0 0.0 -0.0068871 0.0060935 0.6881751 0.9390041 0.6916117 0.0234914 0.5148192 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00271} 
364544 289.47656 0.0 0.0 6.23 0.0127823 0.0057387 0.0 0.0 -0.007054 0.0057374 0.6898226 0.9439887 0.6913241 0.0219548 0.524249 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00274} 
364672 289.53125 0.0 0.0 6.4 0.0131707 0.005779 0.0 0.0 -0.006699 0.0053242 0.6871258 0.9419215 0.6923141 0.0227603 0.5123629 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00272} 
364800 289.60156 0.0 0.0 7.33 0.0130351 0.0059797 0.0 0.0 -0.0071356 0.0060211 0.6855574 0.9405533 0.6916161 0.0228517 0.5201523 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00278} 
364928 289.64844 0.0 0.0 6.78 0.0131299 0.0080674 0.0 0.0 -0.006961 0.0047977 0.6875483 0.9579484 0.6923665 0.0225759 0.5091856 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.0027} 
365056 289.75781 0.0 0.0 6.29 0.0123808 0.0065451 0.0 0.0 -0.0049068 0.0057645 0.6894867 0.9662574 0.6923373 0.022467 0.5106432 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00286} 
365184 289.82812 0.0 0.0 7.11 0.0124709 0.0066952 0.0 0.0 -0.005492 0.0051393 0.6895802 0.9658921 0.691687 0.0230389 0.517428 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00292} 
365312 289.9375 0.0 0.0 6.35 0.0130062 0.0064595 0.0 0.0 -0.0053462 0.0056013 0.689732 0.9677251 0.6917205 0.0225423 0.5159988 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00297} 
365440 289.99219 0.0 0.0 7.97 0.0126168 0.0077696 0.0 0.0 -0.0045303 0.0051213 0.6890552 0.9667382 0.692182 0.0225958 0.5101328 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00289} 
365568 290.07812 0.0 0.0 6.79 0.0130289 0.0068294 0.0 0.0 -0.0051324 0.0058944 0.6919269 0.9744491 0.6920646 0.0223854 0.5151815 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.0029} 
365696 290.13281 0.0 0.0 5.97 0.0123597 0.0062008 0.0 0.0 -0.0054486 0.0049401 0.6893282 0.9759546 0.691913 0.021885 0.5214215 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.0029} 
365824 290.17969 0.0 0.0 7.42 0.0122364 0.0062114 0.0 0.0 -0.0055624 0.0041735 0.6889172 0.9715499 0.6913374 0.0213554 0.5247301 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00279} 
365952 290.21875 0.0 0.0 7.87 0.0124854 0.0062985 0.0 0.0 -0.0068273 0.0045625 0.6875911 0.9773073 0.6907224 0.0214648 0.5294878 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00278} 
366080 290.25 0.0 0.0 7.13 0.0124032 0.0065207 0.0 0.0 -0.005228 0.0050009 0.688548 0.9643044 0.6909064 0.0220039 0.5312916 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.0028} 
366208 290.30469 0.0 0.0 6.97 0.0130127 0.0065455 0.0 0.0 -0.0062718 0.0054221 0.6843452 0.9597051 0.6921402 0.0222089 0.5149146 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00276} 
366336 290.33594 0.0 0.0 7.06 0.0126555 0.0059998 0.0 0.0 -0.0059516 0.0049379 0.684038 0.9467621 0.6914669 0.0224861 0.520222 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00282} 
366464 290.36719 0.0 0.0 7.67 0.0137346 0.0070753 0.0 0.0 -0.0051675 0.0049613 0.6861077 0.9520654 0.6913354 0.0222791 0.5242246 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00284} 
366592 290.40625 0.0 0.0 7.69 0.0132438 0.00686 0.0 0.0 -0.0053917 0.0048763 0.6873548 0.9408477 0.6922142 0.0223524 0.516455 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00281} 
366720 290.42188 0.0 0.0 6.69 0.0130945 0.0071511 0.0 0.0 -0.0053972 0.004651 0.6868659 0.9427287 0.6929822 0.0223981 0.5083604 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00284} 
366848 290.49219 0.0 0.0 7.94 0.0134463 0.0066137 0.0 0.0 -0.004807 0.0058837 0.6875904 0.9334148 0.6930757 0.0226293 0.5035299 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00283} 
366976 290.55469 0.0 0.0 7.2 0.013357 0.0076941 0.0 0.0 -0.0052936 0.0061198 0.6872698 0.9373478 0.6928844 0.0222471 0.5067945 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00291} 
367104 290.60938 0.0 0.0 6.47 0.0133672 0.0089413 0.0 0.0 -0.0036708 0.0059727 0.6902988 0.942109 0.6917969 0.0232503 0.5179873 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00287} 
367232 290.66406 0.0 0.0 6.37 0.0141306 0.0080079 0.0 0.0 -0.0056501 0.0067588 0.6897486 0.9448079 0.6923813 0.0234838 0.5117689 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00283} 
367360 290.70312 0.0 0.0 5.51 0.013439 0.0066327 0.0 0.0 -0.0050994 0.0058651 0.6892489 0.9520726 0.691323 0.0234058 0.5233446 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00285} 
367488 290.75 0.0 0.0 6.33 0.0139886 0.0073163 0.0 0.0 -0.0076159 0.006035 0.6904177 0.9569642 0.6911771 0.0235288 0.5223137 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00282} 
367616 290.85156 0.0 0.0 5.44 0.0137024 0.0073842 0.0 0.0 -0.0050451 0.0073163 0.6930673 0.944466 0.691857 0.0236408 0.514385 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00291} 
367744 290.95312 0.0 0.0 6.12 0.0166373 0.0149037 0.0 0.0 -0.0044477 0.0108385 0.689088 0.9470349 0.6917072 0.0252087 0.5163761 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00296} 
367872 290.99219 0.0 0.0 6.41 0.0169183 0.0147468 0.0 0.0 -0.0048177 0.0097491 0.6834672 0.9416843 0.6925142 0.0271445 0.509679 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.0029} 
368000 291.08594 0.0 0.0 5.98 0.0162933 0.0132462 0.0 0.0 -0.0051407 0.0101778 0.6843963 0.9385216 0.6933242 0.0266784 0.5001138 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00291} 
368128 291.14844 0.0 0.0 7.35 0.0152645 0.0094541 0.0 0.0 -0.0052156 0.0084776 0.6868424 0.9389822 0.6930541 0.0256937 0.5043482 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00292} 
368256 291.23438 0.0 0.0 6.44 0.0152307 0.0089205 0.0 0.0 -0.0042671 0.0099647 0.6867456 0.944461 0.6937407 0.0258877 0.4954337 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00289} 
368384 291.32812 0.0 0.0 7.02 0.0147794 0.0084529 0.0 0.0 -0.0057815 0.0093169 0.6834467 0.9483263 0.6934081 0.0255653 0.5043713 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00289} 
368512 291.45312 0.0 0.0 8.16 0.0145252 0.0092599 0.0 0.0 -0.0053429 0.0095903 0.6867043 0.9521491 0.6927168 0.0253991 0.512714 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00285} 
368640 291.55469 0.0 0.0 6.22 0.0150068 0.0091228 0.0 0.0 -0.006118 0.0099617 0.685614 0.9437144 0.692273 0.0251786 0.5140606 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00285} 
368768 291.61719 0.0 0.0 7.68 0.0152915 0.0093674 0.0 0.0 -0.0065279 0.0087939 0.6860961 0.9377419 0.693206 0.0254427 0.5037908 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00278} 
368896 291.69531 0.0 0.0 7.11 0.0145319 0.0090596 0.0 0.0 -0.005697 0.0093579 0.6859939 0.9345211 0.6935013 0.0253616 0.5002532 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00291} 
369024 291.78906 0.0 0.0 6.92 0.0144799 0.0095443 0.0 0.0 -0.0048419 0.0095037 0.6890593 0.9388497 0.6928242 0.0252874 0.5094375 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00293} 
369152 291.86719 0.0 0.0 8.26 0.0148895 0.0103575 0.0 0.0 -0.0049723 0.009799 0.6876163 0.9534893 0.6929149 0.0251199 0.5099372 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00307} 
369280 291.92188 0.0 0.0 7.49 0.0148369 0.009431 0.0 0.0 -0.0048545 0.0082961 0.6854686 0.9550895 0.6927771 0.0255516 0.5096065 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00311} 
369408 291.98438 0.0 0.0 6.96 0.0148938 0.0103382 0.0 0.0 -0.0056773 0.0089163 0.6866864 0.9514162 0.6928487 0.0260151 0.5092505 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00303} 
369536 292.13281 0.0 0.0 7.48 0.0143467 0.0093467 0.0 0.0 -0.0052684 0.0101307 0.6878494 0.9768808 0.6921042 0.0245515 0.5166031 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00312} 
369664 292.1875 0.0 0.0 7.75 0.0150058 0.0094459 0.0 0.0 -0.0061909 0.0084801 0.6874543 0.9618338 0.6929861 0.0248019 0.5057391 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00303} 
369792 292.25781 0.0 0.0 6.88 0.0160674 0.0129291 0.0 0.0 -0.0047512 0.0108085 0.6889913 0.9514587 0.6939862 0.0257096 0.4924611 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00307} 
369920 292.35156 0.0 0.0 6.07 0.0146521 0.0096116 0.0 0.0 -0.0053005 0.0096444 0.6860902 0.9442424 0.6937997 0.0250205 0.4946739 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00313} 
370048 292.375 0.0 0.0 6.35 0.0148874 0.0082475 0.0 0.0 -0.0057793 0.0073746 0.6898277 0.9505178 0.6929042 0.0252552 0.5080854 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00315} 
370176 292.46094 0.0 0.0 7.93 0.0155655 0.0098944 0.0 0.0 -0.0055083 0.0094551 0.6870288 0.9619979 0.6932191 0.0263736 0.5024298 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00318} 
370304 292.57031 0.0 0.0 7.59 0.0153683 0.0092539 0.0 0.0 -0.0044573 0.0093408 0.689486 0.9646156 0.6918932 0.0270863 0.5209589 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00316} 
370432 292.64062 0.0 0.0 7.44 0.0160785 0.0111417 0.0 0.0 -0.005486 0.0102922 0.6873314 0.9606237 0.6928227 0.0267222 0.5085636 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00327} 
370560 292.76562 0.0 0.0 7.7 0.0152374 0.0103986 0.0 0.0 -0.0064866 0.0105813 0.6891754 0.9666395 0.6928585 0.0261285 0.5076489 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00319} 
370688 292.85156 0.0 0.0 8.12 0.0151458 0.0102761 0.0 0.0 -0.0049683 0.0098368 0.6874188 0.9687491 0.6930257 0.0260893 0.5041554 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 21, 'episodic_explored_area': 0.0032} 
370816 292.92969 0.0 0.0 7.45 0.0152147 0.0106873 0.0 0.0 -0.0060923 0.0092393 0.6885676 0.9697274 0.6929685 0.0261837 0.5090369 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 21, 'episodic_explored_area': 0.00313} 
370944 292.98438 0.0 0.0 7.1 0.01541 0.0104062 0.0 0.0 -0.0065708 0.0091107 0.694582 0.9835 0.6928244 0.0264809 0.5121054 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 21, 'episodic_explored_area': 0.00311} 
371072 293.03906 0.0 0.0 7.2 0.0154458 0.0098988 0.0 0.0 -0.0055187 0.007842 0.6910304 0.9922211 0.6931346 0.0269043 0.5052541 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 21, 'episodic_explored_area': 0.00305} 
371200 293.125 0.0 0.0 6.29 0.0154211 0.0101308 0.0 0.0 -0.0063962 0.0113591 0.6975159 0.998625 0.6926079 0.027512 0.5131752 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 21, 'episodic_explored_area': 0.00303} 
371328 293.21094 0.0 0.0 7.08 0.0164464 0.0107733 0.0 0.0 -0.006453 0.0132455 0.6959544 0.9963775 0.6935382 0.0288379 0.4976937 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 21, 'episodic_explored_area': 0.00313} 
371456 293.30469 0.0 0.0 6.51 0.0170844 0.0109426 0.0 0.0 -0.0052244 0.0114193 0.6933679 0.9965283 0.6924361 0.0285355 0.5064645 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 21, 'episodic_explored_area': 0.00308} 
371584 293.4375 0.0 0.0 6.19 0.0160561 0.0102839 0.0 0.0 -0.0057087 0.0126952 0.6946546 0.9975477 0.6915148 0.0284046 0.5226825 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00304} 
371712 293.60156 0.0 0.0 7.84 0.0159469 0.009817 0.0 0.0 -0.0037449 0.0119547 0.692869 0.9970303 0.6923184 0.0264115 0.5104688 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00298} 
371840 293.65625 0.0 0.0 5.95 0.0157719 0.0100501 0.0 0.0 -0.0066191 0.0093059 0.6899907 0.9749498 0.6922759 0.0271813 0.5139386 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00296} 
371968 293.73438 0.0 0.0 5.88 0.0164429 0.0100782 0.0 0.0 -0.0063881 0.0104484 0.6911178 0.9853819 0.6932265 0.0280725 0.5005057 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00293} 
372096 293.85156 0.0 0.0 6.25 0.0158076 0.0082652 0.0 0.0 -0.0056294 0.0100803 0.6933775 0.98302 0.6923968 0.0270875 0.5136816 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00286} 
372224 293.89062 0.0 0.0 6.88 0.0158402 0.0095669 0.0 0.0 -0.0072785 0.0086809 0.6953816 0.9850933 0.6940587 0.0267353 0.4919472 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00283} 
372352 293.96875 0.0 0.0 6.65 0.0159132 0.010428 0.0 0.0 -0.0059364 0.0101984 0.6937563 0.9913371 0.6917506 0.027717 0.5193657 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.0029} 
372480 294.07031 0.0 0.0 5.84 0.0157567 0.01092 0.0 0.0 -0.0053884 0.0102861 0.6937227 0.980339 0.6928035 0.0270362 0.5055433 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00303} 
372608 294.15625 0.0 0.0 7.5 0.0159309 0.0113148 0.0 0.0 -0.0056842 0.0109681 0.6938951 0.9821487 0.6936086 0.0267786 0.4989223 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00301} 
372736 294.21094 0.0 0.0 6.74 0.0158915 0.0107737 0.0 0.0 -0.0057907 0.0097823 0.692662 0.9883167 0.692098 0.0267536 0.5133795 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00306} 
372864 294.30469 0.0 0.0 6.31 0.0155543 0.0107157 0.0 0.0 -0.0056298 0.0102111 0.695065 0.9747961 0.6924381 0.0272045 0.5090254 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00302} 
372992 294.4375 0.0 0.0 6.38 0.0159334 0.0119203 0.0 0.0 -0.0054189 0.0102807 0.6943614 0.9822179 0.6930328 0.0268618 0.4996258 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00283} 
373120 294.51562 0.0 0.0 6.66 0.01654 0.0111967 0.0 0.0 -0.0057022 0.0101725 0.6921571 0.9809166 0.691837 0.0276836 0.5113637 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00279} 
373248 294.58594 0.0 0.0 7.84 0.0168218 0.011616 0.0 0.0 -0.0068443 0.0094715 0.6914854 0.968251 0.6919239 0.0283518 0.5139498 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00281} 
373376 294.65625 0.0 0.0 5.77 0.0153305 0.0085825 0.0 0.0 -0.0067457 0.0086853 0.6908231 0.9720619 0.6919847 0.0269687 0.5171848 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00287} 
373504 294.74219 0.0 0.0 5.91 0.0161342 0.0098496 0.0 0.0 -0.0063739 0.0095545 0.6905048 0.9786136 0.6919595 0.0278162 0.5195669 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00288} 
373632 294.82812 0.0 0.0 6.79 0.0162672 0.0111006 0.0 0.0 -0.00609 0.010682 0.6883007 0.9735176 0.691817 0.0279617 0.522403 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00292} 
373760 294.92188 0.0 0.0 6.65 0.0167522 0.0142907 0.0 0.0 -0.0061238 0.0115533 0.68641 0.9810999 0.6910705 0.0281867 0.525045 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00276} 
373888 295.02344 0.0 0.0 6.51 0.0165146 0.010352 0.0 0.0 -0.006414 0.0113771 0.6864039 0.9722492 0.6921098 0.027643 0.514471 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00297} 
374016 295.08594 0.0 0.0 7.22 0.0157514 0.010577 0.0 0.0 -0.0065945 0.0085341 0.6901523 0.9768922 0.692463 0.0266052 0.5100516 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00301} 
374144 295.16406 0.0 0.0 7.69 0.0149467 0.0084228 0.0 0.0 -0.0066879 0.0083478 0.6897598 0.9818115 0.6924724 0.0259259 0.5093255 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00303} 
374272 295.25781 0.0 0.0 6.69 0.0150463 0.008641 0.0 0.0 -0.0069224 0.0091342 0.6866307 0.9861089 0.6921304 0.0257673 0.5124756 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00308} 
374400 295.375 0.0 0.0 6.89 0.013769 0.0073423 0.0 0.0 -0.0076875 0.0097782 0.6860895 0.9772365 0.6920897 0.0247875 0.5116722 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00317} 
374528 295.42969 0.0 0.0 6.8 0.0138111 0.0078251 0.0 0.0 -0.0073031 0.007729 0.6902881 0.9812009 0.6918857 0.0244492 0.5160961 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00315} 
374656 295.53125 0.0 0.0 6.66 0.0148211 0.0103376 0.0 0.0 -0.0039245 0.0099412 0.6873576 0.9767804 0.6907482 0.0241986 0.5318021 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00327} 
374784 295.58594 0.0 0.0 6.39 0.0144259 0.010185 0.0 0.0 -0.0058559 0.0085393 0.6852483 0.9636161 0.6927335 0.02451 0.5072654 {} {'explored_rooms_count': 244, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00332} 
