0 0.0 0.0 0.0 0.41 0.0211361 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
119680 89.32031 0.0 0.0 10.06 0.0132936 0.0081511 0.0050132 0.0028064 -0.0024079 0.0092494 0.7008741 0.9568919 0.2288348 0.0226844 0.8919006 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00205} 
119808 89.36719 0.0 0.0 11.85 0.0135932 0.0079345 0.004841 0.0028343 -0.0011949 0.0107526 0.6963653 0.9537351 0.2152733 0.0227784 0.8993736 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.002} 
119936 89.41406 0.0 0.0 9.72 0.0141561 0.0086742 0.0053104 0.0028439 -0.002034 0.0115667 0.6968558 0.9570194 0.2158908 0.0233698 0.8991946 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00203} 
120064 89.42188 0.0 0.0 9.47 0.0144706 0.0121762 0.004946 0.0028746 -0.0008166 0.009639 0.696798 0.9524776 0.2206653 0.0238423 0.8968692 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00204} 
120192 89.46094 0.0 0.0 9.45 0.0132218 0.0076485 0.0049076 0.0027693 -0.0018379 0.0094104 0.7001464 0.9561559 0.2312773 0.0227573 0.8920571 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00202} 
120320 89.5 0.0 0.0 10.69 0.0128381 0.0066385 0.004317 0.0028436 -0.0020394 0.0096997 0.7089209 0.9665866 0.2363062 0.0220122 0.8862618 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00196} 
120448 89.51562 0.0 0.0 10.54 0.0133955 0.0092166 0.0045813 0.0028118 -0.0023622 0.009116 0.7060559 0.9609204 0.2375073 0.0227473 0.8822618 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00195} 
120576 89.55469 0.0 0.0 9.52 0.0138416 0.0086579 0.0050693 0.002785 -0.0013028 0.0104587 0.7037751 0.9515289 0.2429426 0.02272 0.8806582 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00194} 
120704 89.58594 0.0 0.0 8.78 0.0134911 0.007214 0.005437 0.0026866 -0.0027628 0.0100015 0.7015644 0.9576366 0.2500681 0.0228452 0.8785892 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00196} 
120832 89.60938 0.0 0.0 10.27 0.0137849 0.0098267 0.0046457 0.0027571 -0.0023661 0.0101669 0.7046242 0.9584121 0.2492329 0.0234315 0.879324 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00198} 
120960 89.67188 0.0 0.0 8.53 0.0137335 0.0079475 0.0048345 0.0028743 -0.0025691 0.0110798 0.7044206 0.9515026 0.2350971 0.0231575 0.8855039 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00199} 
121088 89.71875 0.0 0.0 8.53 0.0130347 0.0066568 0.0048991 0.0028455 -0.0038801 0.0099247 0.703092 0.9617548 0.2360348 0.0215805 0.8857714 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00203} 
121216 89.76562 0.0 0.0 7.78 0.0129972 0.0083701 0.0047795 0.0027974 -0.0025375 0.0118246 0.7068471 0.9673296 0.2339869 0.0224652 0.8867536 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00209} 
121344 89.85156 0.0 0.0 9.32 0.0137152 0.0093762 0.0047355 0.00277 -0.0028536 0.012131 0.703599 0.9718223 0.2027763 0.0224438 0.9002991 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00214} 
121472 89.875 0.0 0.0 8.92 0.0131552 0.0086567 0.0050716 0.0027457 -0.0020543 0.0092119 0.7025703 0.9679258 0.2157093 0.0222126 0.8968568 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00212} 
121600 89.92188 0.0 0.0 10.56 0.0141322 0.0102347 0.0051197 0.0028327 -0.0032366 0.010007 0.7005189 0.9601209 0.2285415 0.0225122 0.8886228 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00215} 
121728 89.98438 0.0 0.0 11.33 0.0139527 0.0138751 0.0054291 0.0027416 -0.0021337 0.0121555 0.6974784 0.969337 0.2203215 0.02297 0.8944571 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00213} 
121856 90.0625 0.0 0.0 9.09 0.0127988 0.0089777 0.0052736 0.0027624 -0.0029951 0.0116136 0.6987715 0.9674944 0.2147042 0.0223471 0.8974965 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00212} 
121984 90.08594 0.0 0.0 8.52 0.0146541 0.0139946 0.0050721 0.002781 -0.0016768 0.0113082 0.6948126 0.9706775 0.2192929 0.0231907 0.8976586 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00212} 
122112 90.13281 0.0 0.0 10.46 0.0132438 0.0083492 0.005634 0.0026804 -0.0034546 0.0107467 0.7000636 0.9704576 0.2325751 0.0231159 0.8889764 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00216} 
122240 90.19531 0.0 0.0 8.5 0.0135959 0.0075427 0.005162 0.0027629 -0.0026284 0.0121857 0.6959709 0.9638427 0.2129928 0.0226832 0.8992206 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00218} 
122368 90.21094 0.0 0.0 9.14 0.0147969 0.010771 0.0050076 0.002814 -0.00253 0.0123045 0.695281 0.9541562 0.2043323 0.0235324 0.9061371 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.0022} 
122496 90.28125 0.0 0.0 7.72 0.0146249 0.0094374 0.0048241 0.0028399 -0.0035733 0.0132225 0.6918292 0.9560466 0.2115776 0.0251328 0.9039189 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00218} 
122624 90.32031 0.0 0.0 8.7 0.0148146 0.0084892 0.0050473 0.0028099 -0.0031342 0.0109118 0.6947325 0.9541067 0.2067517 0.0242281 0.9059854 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00216} 
122752 90.38281 0.0 0.0 9.74 0.0139288 0.0072463 0.0051391 0.0027987 -0.0031616 0.011615 0.6925178 0.9492148 0.2016391 0.0242762 0.9050918 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00214} 
122880 90.4375 0.0 0.0 8.58 0.0140564 0.0089383 0.0049636 0.0027964 -0.0012711 0.0116471 0.6936097 0.9547902 0.1991916 0.0238487 0.9078427 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00216} 
123008 90.49219 0.0 0.0 9.43 0.0146586 0.0131342 0.0049349 0.0027624 -0.0016641 0.0122905 0.6965111 0.9534276 0.2113162 0.024511 0.9021453 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00217} 
123136 90.53906 0.0 0.0 7.59 0.0148417 0.0110454 0.0049701 0.0027735 -0.0028446 0.0114976 0.6936331 0.9569351 0.1923412 0.0245998 0.9103116 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00218} 
123264 90.5625 0.0 0.0 9.3 0.014457 0.0109034 0.0047274 0.0027461 -0.0021393 0.0114584 0.6949198 0.9587955 0.1851728 0.0239709 0.9140493 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00217} 
123392 90.64062 0.0 0.0 8.65 0.0140046 0.0102094 0.0051046 0.0027379 -0.0014787 0.0119742 0.6928053 0.9578564 0.1725815 0.0241493 0.9202899 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.0022} 
123520 90.67969 0.0 0.0 9.51 0.0141371 0.010143 0.0054503 0.0026958 -0.0025517 0.011138 0.6975687 0.9629276 0.1703599 0.0238774 0.9211314 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00216} 
123648 90.72656 0.0 0.0 7.63 0.014577 0.0093577 0.0052169 0.0027744 -0.0022113 0.0126048 0.6981722 0.9568381 0.1716178 0.0247033 0.9236391 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00209} 
123776 90.74219 0.0 0.0 7.77 0.0143257 0.0081077 0.0050206 0.0027826 -0.0019562 0.0106835 0.6934441 0.9472077 0.167766 0.0246669 0.9233179 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00209} 
123904 90.80469 0.0 0.0 8.8 0.0144507 0.0082935 0.005015 0.0027655 -0.0019414 0.011974 0.6970151 0.9530855 0.1814138 0.0243254 0.914608 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00203} 
124032 90.85156 0.0 0.0 8.36 0.0138834 0.0079147 0.0048523 0.0026735 -0.0017406 0.0105093 0.6919748 0.9533261 0.1692999 0.0235609 0.9189284 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00207} 
124160 90.90625 0.0 0.0 9.61 0.013442 0.0082889 0.0043857 0.0027787 -0.002488 0.0103064 0.692546 0.9515433 0.2044064 0.0235064 0.9061476 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00209} 
124288 90.97656 0.0 0.0 10.25 0.0150462 0.0115783 0.004943 0.0027731 -0.0029423 0.011633 0.6963688 0.9559271 0.194585 0.0243349 0.9070985 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00202} 
124416 91.04688 0.0 0.0 11.05 0.014562 0.0097122 0.004759 0.0027477 -0.0015413 0.0114699 0.6898107 0.9488535 0.1945648 0.0241477 0.9046968 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00205} 
124544 91.08594 0.0 0.0 9.02 0.0146285 0.0112963 0.0048164 0.002696 -0.0020156 0.0116971 0.6911688 0.9386927 0.1916159 0.0243811 0.9065955 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00206} 
124672 91.14062 0.0 0.0 9.69 0.0140484 0.0086828 0.0044498 0.0027417 -0.0011691 0.0107276 0.6938237 0.9530675 0.2124614 0.0241887 0.8977992 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00208} 
124800 91.22656 0.0 0.0 9.09 0.0138824 0.0083197 0.0049743 0.0027198 -0.0025192 0.0115846 0.6914536 0.9559489 0.2120111 0.0237001 0.8990252 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00206} 
124928 91.26562 0.0 0.0 9.17 0.0142346 0.0095189 0.0051771 0.0027608 -0.0030974 0.0102878 0.6917636 0.9403811 0.1932877 0.0236493 0.9104657 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00209} 
125056 91.32031 0.0 0.0 10.62 0.0134557 0.0072293 0.0050591 0.0028177 -0.0034931 0.0105023 0.6880799 0.9457872 0.1909648 0.0232344 0.9115132 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00208} 
125184 91.38281 0.0 0.0 10.38 0.0128252 0.0064212 0.0050099 0.0027579 -0.0022764 0.0095744 0.6875351 0.9469574 0.1831353 0.0225891 0.9126312 {} {'explored_rooms_count': 183, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00207} 
125312 91.4375 0.0 0.0 7.41 0.0131489 0.0096862 0.0053187 0.0027131 -0.0019164 0.0100106 0.6865983 0.9446701 0.2053942 0.0231759 0.9024382 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00211} 
125440 91.51562 0.0 0.0 7.84 0.0133847 0.0077612 0.0051369 0.0027803 -0.0040931 0.0103464 0.694157 0.9499726 0.2277647 0.0227911 0.8904441 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00214} 
125568 91.54688 0.0 0.0 8.12 0.0134016 0.0085281 0.0048029 0.002719 -0.0031436 0.0096753 0.6951285 0.9601691 0.2296689 0.0227413 0.8887295 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00218} 
125696 91.59375 0.0 0.0 10.15 0.0136525 0.0087743 0.0049244 0.0027454 -0.00265 0.0097094 0.6900832 0.9449066 0.2506747 0.0233037 0.8780205 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00221} 
125824 91.625 0.0 0.0 9.57 0.0140273 0.0094056 0.0048012 0.0027317 -0.0028513 0.0105573 0.689853 0.9471884 0.250654 0.023785 0.877756 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00219} 
125952 91.69531 0.0 0.0 10.68 0.0140291 0.0107032 0.0045423 0.0027443 -0.0032081 0.0111704 0.6957902 0.9419416 0.2285215 0.0239204 0.8899664 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00216} 
126080 91.75 0.0 0.0 10.05 0.0131761 0.0076421 0.004736 0.002839 -0.0034314 0.0093492 0.6929858 0.9517849 0.2174505 0.0225956 0.8941301 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00219} 
126208 91.82812 0.0 0.0 9.78 0.0127706 0.0071862 0.0045609 0.002787 -0.0025889 0.0099697 0.6898341 0.951412 0.2106089 0.0226413 0.9001141 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00218} 
126336 91.86719 0.0 0.0 8.0 0.0137507 0.009148 0.0050407 0.0028074 -0.0021032 0.0099841 0.6894319 0.950326 0.204936 0.0230885 0.9036192 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00215} 
126464 91.90625 0.0 0.0 8.9 0.0134901 0.0077114 0.0043639 0.002742 -0.0032812 0.0092723 0.6889777 0.9407776 0.2143587 0.0232942 0.8996364 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0021} 
126592 91.98438 0.0 0.0 9.09 0.0131988 0.0077005 0.0044107 0.0027285 -0.0028397 0.0100701 0.6915929 0.9410649 0.2194748 0.0227795 0.8963926 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00209} 
126720 92.03906 0.0 0.0 7.68 0.0130441 0.0083611 0.0047157 0.0028012 -0.0030432 0.0088063 0.6893793 0.9482935 0.2018064 0.022241 0.9056986 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0021} 
126848 92.0625 0.0 0.0 8.47 0.0134199 0.0092982 0.0048036 0.002766 -0.0019187 0.0089658 0.6903769 0.9544846 0.2279795 0.0223497 0.8929043 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00207} 
126976 92.07031 0.0 0.0 8.97 0.013275 0.0079051 0.0044528 0.0027437 -0.0022547 0.0079681 0.6937682 0.9491113 0.2582279 0.0224334 0.8769421 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00209} 
127104 92.11719 0.0 0.0 7.88 0.0130062 0.0076186 0.0041165 0.0026622 -0.0027219 0.0095714 0.6871585 0.9555442 0.2511431 0.0226612 0.8785329 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00212} 
127232 92.14844 0.0 0.0 8.87 0.0141795 0.0096041 0.0047543 0.0027076 -0.0020486 0.0097708 0.6964562 0.9501877 0.2538045 0.0235619 0.8790447 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00209} 
127360 92.19531 0.0 0.0 8.92 0.0137419 0.0075039 0.0049159 0.002791 -0.0026739 0.0097969 0.6899594 0.9599853 0.2479349 0.0234744 0.8810698 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00209} 
127488 92.28906 0.0 0.0 10.52 0.0141073 0.0088052 0.0046423 0.0028025 -0.0026851 0.0126196 0.6924448 0.961752 0.2586008 0.0240012 0.8752811 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00206} 
127616 92.34375 0.0 0.0 8.12 0.0152025 0.0092007 0.0052441 0.0028429 -0.0031723 0.0112713 0.6950037 0.9578807 0.2510205 0.0247603 0.8774068 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00202} 
127744 92.39844 0.0 0.0 9.76 0.0146714 0.0092064 0.0048717 0.0028109 -0.0030906 0.0125298 0.69455 0.9575748 0.254411 0.0239319 0.8749961 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00204} 
127872 92.44531 0.0 0.0 8.21 0.0139413 0.0080953 0.0051292 0.0029085 -0.0024996 0.0113568 0.6931782 0.9502042 0.2725409 0.0241182 0.8698919 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00203} 
128000 92.53125 0.0 0.0 8.39 0.0141239 0.0083901 0.0051452 0.0028105 -0.0024384 0.0124895 0.6925811 0.9576684 0.2550722 0.0240451 0.8761437 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00202} 
128128 92.59375 0.0 0.0 9.46 0.0135268 0.007447 0.0051101 0.0028646 -0.0033311 0.0104495 0.693035 0.9471719 0.2575108 0.0240702 0.8726962 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00203} 
128256 92.65625 0.0 0.0 9.42 0.0136076 0.0071044 0.0054818 0.00273 -0.003271 0.0104216 0.6896603 0.9468631 0.2550043 0.0234551 0.8727235 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00209} 
128384 92.73438 0.0 0.0 9.44 0.0129842 0.0065896 0.0053961 0.0027605 -0.0034379 0.0101134 0.6869543 0.9492957 0.2376761 0.0229825 0.8829957 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00204} 
128512 92.79688 0.0 0.0 9.11 0.0133224 0.0082586 0.0051327 0.0027602 -0.0029794 0.0109346 0.6911925 0.9506261 0.2199198 0.0228188 0.8949876 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0021} 
128640 92.83594 0.0 0.0 10.93 0.0129927 0.0069633 0.0052804 0.0027644 -0.0031069 0.0098717 0.6930202 0.9500607 0.2065829 0.0228371 0.9006718 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00211} 
128768 92.89062 0.0 0.0 8.81 0.0132906 0.0078972 0.0052769 0.0027627 -0.0022999 0.0104682 0.6897449 0.9524626 0.2275754 0.0234104 0.8885275 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0021} 
128896 92.90625 0.0 0.0 10.7 0.0135658 0.0092649 0.0050624 0.0027667 -0.0026741 0.0082514 0.6917576 0.9442153 0.2234274 0.0227796 0.8897943 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00214} 
129024 92.92969 0.0 0.0 9.89 0.0139332 0.0090269 0.0046543 0.0027663 -0.0030692 0.0096826 0.6911217 0.9493136 0.2277118 0.0238371 0.8863872 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00211} 
129152 92.97656 0.0 0.0 9.19 0.0134158 0.0075309 0.0045565 0.0027853 -0.0030487 0.0095329 0.6913994 0.9520513 0.231534 0.0228247 0.8837487 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00213} 
129280 93.0 0.0 0.0 10.1 0.0130957 0.0070521 0.005025 0.002797 -0.0024611 0.0089181 0.6867326 0.9392794 0.2346967 0.0223729 0.8840947 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00213} 
129408 93.05469 0.0 0.0 11.19 0.0134276 0.007923 0.0049836 0.0027819 -0.0024361 0.0100649 0.6856151 0.9409707 0.22916 0.0228209 0.8847151 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00209} 
129536 93.10938 0.0 0.0 10.04 0.0142932 0.0086385 0.0047742 0.0027891 -0.0027586 0.0107246 0.6908585 0.9405519 0.2323057 0.0241686 0.8866368 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00204} 
129664 93.1875 0.0 0.0 8.26 0.0140576 0.0087272 0.0049975 0.0027602 -0.0029282 0.0110488 0.690743 0.9383863 0.2403609 0.0244495 0.8843565 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00207} 
129792 93.25781 0.0 0.0 10.34 0.0138463 0.0083957 0.0045237 0.002661 -0.0040039 0.0111002 0.6885857 0.9397166 0.2307548 0.0237192 0.8900411 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00211} 
129920 93.28906 0.0 0.0 10.24 0.0146485 0.0117535 0.005224 0.0026875 -0.0025446 0.0118178 0.6908428 0.9404514 0.2312449 0.0245175 0.8868902 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00212} 
130048 93.32812 0.0 0.0 11.9 0.0139899 0.00897 0.0050619 0.0027333 -0.0038104 0.0104735 0.6924776 0.9485722 0.2452571 0.0246919 0.8831222 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00212} 
130176 93.35938 0.0 0.0 10.65 0.0151751 0.0100007 0.0053172 0.0027466 -0.0038803 0.011197 0.6917611 0.9477721 0.270092 0.0256717 0.8689204 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0021} 
130304 93.4375 0.0 0.0 10.59 0.0161125 0.0106789 0.0045281 0.0028023 -0.0031986 0.0129929 0.6929143 0.9563434 0.293314 0.0263187 0.8585034 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00208} 
130432 93.48438 0.0 0.0 9.64 0.0154232 0.0101731 0.0047049 0.0027026 -0.0037137 0.0113311 0.6918537 0.9504702 0.2563917 0.0259449 0.8769655 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00209} 
130560 93.53125 0.0 0.0 9.38 0.0149488 0.0088329 0.0050062 0.0027151 -0.0016549 0.0120844 0.6908533 0.9448461 0.2344961 0.0256306 0.886943 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0021} 
130688 93.57812 0.0 0.0 9.15 0.0146877 0.009382 0.0044654 0.0027664 -0.0034573 0.0113894 0.6928778 0.9428037 0.2553433 0.0248119 0.876469 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00212} 
130816 93.61719 0.0 0.0 9.29 0.0142927 0.0090085 0.0046178 0.0027082 -0.0021581 0.0112878 0.6893754 0.9477726 0.2576424 0.0242139 0.8785721 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00213} 
130944 93.64062 0.0 0.0 10.23 0.0145943 0.0090552 0.0045845 0.0027536 -0.0025367 0.0100527 0.6973155 0.942974 0.242779 0.0245123 0.8838035 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00215} 
131072 93.67969 0.0 0.0 8.92 0.0150073 0.0123498 0.0048615 0.0027356 -0.0026221 0.0109909 0.694828 0.9375034 0.2259585 0.025323 0.8938417 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00213} 
131200 93.71875 0.0 0.0 8.29 0.0160053 0.0138379 0.0044854 0.0027533 -0.0024792 0.0121276 0.693048 0.9450159 0.2223565 0.0264987 0.89695 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00211} 
131328 93.73438 0.0 0.0 9.64 0.016714 0.0121115 0.0047282 0.0028216 -0.0030331 0.0133095 0.694434 0.9379917 0.220512 0.0275893 0.8964022 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00207} 
131456 93.74219 0.0 0.0 9.16 0.015873 0.0091975 0.0051415 0.0027569 -0.0021839 0.0108323 0.6907218 0.9398409 0.2185004 0.0273277 0.8951643 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00208} 
131584 93.77344 0.0 0.0 8.98 0.0150238 0.0077149 0.0049851 0.002739 -0.0030228 0.0125188 0.6903797 0.9334741 0.2177271 0.0262973 0.8957775 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00206} 
131712 93.79688 0.0 0.0 9.3 0.014966 0.0080195 0.0046504 0.0027373 -0.0022589 0.0110855 0.6903927 0.9447447 0.2203882 0.0258173 0.8909478 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00205} 
131840 93.84375 0.0 0.0 9.77 0.0148297 0.0083118 0.0043775 0.0027514 -0.0021514 0.0117179 0.6933305 0.937364 0.2057493 0.025976 0.8980423 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00203} 
131968 93.88281 0.0 0.0 8.47 0.014893 0.0084418 0.0046197 0.0027838 -0.0030222 0.0108357 0.6946604 0.9328762 0.1889842 0.0258795 0.9078876 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00205} 
132096 93.91406 0.0 0.0 10.13 0.0150698 0.0079344 0.0047392 0.0027876 -0.0029862 0.010926 0.6935067 0.9368522 0.1914576 0.0259002 0.9084229 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00205} 
132224 93.9375 0.0 0.0 8.03 0.0150415 0.0083871 0.0046231 0.0027358 -0.0016868 0.0097244 0.6974544 0.9324869 0.1894093 0.0257467 0.9097498 {} {'explored_rooms_count': 184, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00209} 
