0 0.0 0.0 0.0 0.36 0.0216752 0.0 0.0010897 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
637440 92.85938 0.0 0.0 2.05 0.0089741 0.0050348 0.0163177 0.0137815 -0.0084356 0.0158001 0.6728189 1.1676777 0.3473145 0.0173405 0.8404977 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00618} 
637568 92.86719 0.0 0.0 2.04 0.0093993 0.0053933 0.0160725 0.0135475 -0.0066718 0.0182582 0.6691925 1.168237 0.361063 0.0181348 0.8333886 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00616} 
637696 92.875 0.0 0.0 2.04 0.0095812 0.0053628 0.0163221 0.0138811 -0.0067604 0.0166202 0.671891 1.1672868 0.3644883 0.0183054 0.8308022 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00615} 
637824 92.89062 0.0 0.0 2.1 0.0093618 0.0052118 0.0157915 0.013555 -0.0059078 0.0173887 0.6712521 1.1695316 0.3592411 0.0181242 0.8346349 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00619} 
637952 92.89844 0.0 0.0 2.1 0.0087474 0.0047715 0.0156106 0.0131486 -0.006917 0.016795 0.671073 1.175004 0.3583812 0.0176154 0.8340729 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00619} 
638080 92.91406 0.0 0.0 2.14 0.0087562 0.0048767 0.0160923 0.0140989 -0.0048232 0.0165151 0.6696789 1.1801275 0.3560918 0.0173905 0.8354479 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.0062} 
638208 92.9375 0.0 0.0 2.16 0.0089491 0.0049214 0.0153355 0.0131384 -0.0051715 0.0166867 0.6753349 1.1693444 0.3443996 0.0178806 0.8411538 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00613} 
638336 92.94531 0.0 0.0 2.18 0.0096317 0.0054628 0.016538 0.0140354 -0.0062023 0.0147817 0.6732777 1.1704409 0.3484581 0.0179901 0.8404266 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00612} 
638464 92.96094 0.0 0.0 2.2 0.0093321 0.0052283 0.016526 0.0140289 -0.0059731 0.0162328 0.6764027 1.1729934 0.3521499 0.0179264 0.8366036 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00606} 
638592 92.97656 0.0 0.0 2.26 0.0094271 0.0051894 0.0159628 0.0135502 -0.0063271 0.0168019 0.6770008 1.168285 0.3595959 0.0184674 0.8327632 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00606} 
638720 92.97656 0.0 0.0 2.29 0.0093843 0.0052755 0.016695 0.0140077 -0.0083053 0.0148847 0.6712686 1.1728955 0.3511123 0.0178867 0.8383431 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00605} 
638848 92.97656 0.0 0.0 2.27 0.0095502 0.0053881 0.0166383 0.0138322 -0.0096312 0.0142113 0.6716914 1.1659594 0.3582895 0.0183533 0.8351134 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00605} 
638976 92.99219 0.0 0.0 2.24 0.009507 0.0052983 0.0170982 0.0144191 -0.0070483 0.018052 0.6723186 1.1757792 0.3588086 0.0176578 0.834216 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00601} 
639104 92.99219 0.0 0.0 2.34 0.0096378 0.0054259 0.0167408 0.014127 -0.0078125 0.0167768 0.6741363 1.1724531 0.3589773 0.0177325 0.8342888 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00601} 
639232 92.99219 0.0 0.0 2.3 0.0090705 0.0049169 0.016301 0.0135271 -0.0076278 0.016853 0.6703121 1.1742988 0.3597081 0.0177298 0.8333839 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00601} 
639360 92.99219 0.0 0.0 2.28 0.0092114 0.0049842 0.0167327 0.0138209 -0.0072533 0.016362 0.6699737 1.1783738 0.3646347 0.0172005 0.8316625 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00601} 
639488 92.99219 0.0 0.0 2.3 0.0089183 0.0048112 0.0164789 0.0136353 -0.0077057 0.0151099 0.6710347 1.1790098 0.3630816 0.0174274 0.8321501 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00601} 
639616 93.01562 0.0 0.0 2.38 0.0090615 0.0050814 0.0162124 0.0137992 -0.0039021 0.0176944 0.6744676 1.1698714 0.3724676 0.0177499 0.8269982 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00602} 
639744 93.01562 0.0 0.0 2.26 0.0089708 0.0048331 0.0168593 0.0141086 -0.0082565 0.0159391 0.6744209 1.1734062 0.3653013 0.0170295 0.8316177 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00602} 
639872 93.02344 0.0 0.0 2.3 0.0093317 0.0051792 0.0166688 0.013953 -0.006764 0.0175154 0.6726447 1.1767576 0.3680719 0.0173375 0.8296621 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00603} 
640000 93.02344 0.0 0.0 2.29 0.0089378 0.0046958 0.0163922 0.0137978 -0.0076897 0.0163128 0.6730683 1.1675492 0.363362 0.017442 0.8314342 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00603} 
640128 93.03125 0.0 0.0 2.33 0.0086214 0.004582 0.0168216 0.0141152 -0.005586 0.0156579 0.6704721 1.1809273 0.3734118 0.0165898 0.8266127 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00602} 
640256 93.03125 0.0 0.0 2.24 0.0087354 0.0048543 0.0167088 0.0138923 -0.0076914 0.0144211 0.6695636 1.1826225 0.3755016 0.0168965 0.8254839 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00602} 
640384 93.03125 0.0 0.0 2.23 0.0089991 0.0048924 0.0173282 0.0144948 -0.0078425 0.0160343 0.6689842 1.1914032 0.3779952 0.016441 0.8241273 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00602} 
640512 93.03906 0.0 0.0 2.33 0.0086268 0.0046253 0.0168049 0.0140259 -0.0063626 0.0159278 0.6738321 1.1778109 0.369242 0.0166778 0.8293296 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00603} 
640640 93.07031 0.0 0.0 2.32 0.0084013 0.0045715 0.0167505 0.0142241 -0.004643 0.0197639 0.6733284 1.1828158 0.3688426 0.01631 0.8286825 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00605} 
640768 93.07031 0.0 0.0 2.25 0.0094391 0.0053465 0.0176103 0.0147618 -0.0079264 0.0151394 0.6736263 1.1758775 0.3705765 0.0168498 0.8278153 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00605} 
640896 93.08594 0.0 0.0 2.21 0.0086422 0.0046835 0.0168632 0.0140898 -0.0060751 0.0168978 0.6738565 1.188669 0.3727111 0.0162848 0.8256349 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00605} 
641024 93.10156 0.0 0.0 2.2 0.0087873 0.0046725 0.0166577 0.0141799 -0.0053101 0.0172918 0.6690132 1.1833181 0.371661 0.0164589 0.8277738 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00608} 
641152 93.11719 0.0 0.0 2.19 0.0083478 0.0045184 0.0161024 0.0135913 -0.0052573 0.0165437 0.6685362 1.1832024 0.3678153 0.0162685 0.829039 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00613} 
641280 93.125 0.0 0.0 2.19 0.0085923 0.0047163 0.0166021 0.0139189 -0.0056085 0.0168742 0.6693677 1.1850158 0.3703311 0.0163132 0.8270941 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00611} 
641408 93.13281 0.0 0.0 2.13 0.0083509 0.0045589 0.0164801 0.0137189 0.0017183 0.0160897 0.6689401 1.1855136 0.366806 0.0164752 0.8298738 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00612} 
641536 93.13281 0.0 0.0 2.07 0.0092121 0.0074698 0.0164369 0.0138256 -0.0050004 0.0161511 0.6701938 1.181554 0.371527 0.0169827 0.8273867 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00612} 
641664 93.15625 0.0 0.0 2.03 0.0088124 0.0071367 0.0165203 0.0142106 -0.0059996 0.0184799 0.6728235 1.1890257 0.3770891 0.0167988 0.8234585 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00613} 
641792 93.16406 0.0 0.0 2.01 0.008526 0.0063516 0.0161529 0.0136596 -0.0073718 0.016829 0.6699969 1.1901689 0.3701914 0.016422 0.8285075 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00612} 
641920 93.17188 0.0 0.0 2.1 0.0087516 0.0056982 0.0160054 0.0133914 -0.006848 0.0164301 0.6714441 1.1867961 0.3680278 0.0171386 0.8286991 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00615} 
642048 93.1875 0.0 0.0 2.1 0.0088898 0.006835 0.0158874 0.0132859 -0.005221 0.016781 0.6697067 1.1790499 0.3647748 0.0170195 0.83035 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00615} 
642176 93.21875 0.0 0.0 2.09 0.0088377 0.006264 0.0157914 0.0134454 -0.0049242 0.0183311 0.6724072 1.1765079 0.3599897 0.017405 0.8318517 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00613} 
642304 93.22656 0.0 0.0 2.06 0.0092623 0.0068958 0.0159879 0.0135067 -0.005885 0.015398 0.6724245 1.1784346 0.355308 0.0176452 0.8361076 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00614} 
642432 93.24219 0.0 0.0 2.08 0.0093888 0.0077315 0.0159555 0.0135907 -0.0055312 0.0176647 0.6701432 1.1745402 0.3647866 0.0177499 0.8300668 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00614} 
642560 93.24219 0.0 0.0 2.1 0.0092645 0.0068168 0.0154336 0.0132267 -0.0066583 0.0166107 0.6722564 1.1714292 0.3609786 0.0179601 0.8319904 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00614} 
642688 93.25781 0.0 0.0 2.12 0.0098245 0.0082289 0.0152694 0.0135397 -0.0055186 0.0187177 0.6728261 1.1678618 0.3785784 0.0185192 0.8227584 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00615} 
642816 93.27344 0.0 0.0 2.1 0.0106385 0.0086046 0.0167668 0.0148951 -0.0062441 0.0192556 0.6731399 1.1788946 0.3717722 0.0189971 0.8289435 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00611} 
642944 93.32812 0.0 0.0 2.06 0.0108404 0.0166052 0.0158409 0.0149492 -0.0058447 0.0287007 0.6752536 1.171481 0.3755767 0.0200415 0.8250849 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.0061} 
643072 93.33594 0.0 0.0 2.12 0.0094943 0.0068967 0.0156066 0.0137053 -0.0070634 0.0182101 0.677201 1.1753044 0.3554616 0.0182613 0.8357551 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00614} 
643200 93.375 0.0 0.0 2.12 0.0099578 0.0076286 0.0152622 0.0140595 -0.006674 0.0203268 0.6744218 1.1653577 0.3556992 0.0189694 0.8354192 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00616} 
643328 93.39844 0.0 0.0 2.06 0.0107028 0.0088182 0.0158576 0.0144388 -0.0063357 0.0194332 0.669894 1.1629088 0.3581797 0.019709 0.8316537 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00617} 
643456 93.42969 0.0 0.0 2.16 0.0101168 0.007373 0.0154766 0.0137441 -0.0066408 0.0193875 0.6746365 1.1678212 0.337948 0.0190983 0.8435067 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00618} 
643584 93.44531 0.0 0.0 2.13 0.011285 0.0082955 0.0154565 0.0140974 -0.0074557 0.0170368 0.6765971 1.156494 0.3434902 0.0199066 0.8387465 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00616} 
643712 93.49219 0.0 0.0 2.05 0.0127302 0.0103746 0.0153234 0.0145552 -0.0065009 0.023216 0.6773108 1.1466357 0.3473217 0.02198 0.8356214 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00621} 
643840 93.5 0.0 0.0 2.09 0.0128169 0.009669 0.0140151 0.0135165 -0.0101111 0.0197146 0.683276 1.1542337 0.377277 0.0237848 0.8190392 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00621} 
643968 93.53125 0.0 0.0 2.07 0.0131723 0.0094518 0.0137751 0.0139352 -0.0088229 0.0215445 0.6891635 1.1650722 0.3891716 0.0245372 0.810111 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00624} 
644096 93.55469 0.0 0.0 2.08 0.0138914 0.0091439 0.0129861 0.0146141 -0.0100399 0.0237585 0.6993884 1.1678429 0.4227628 0.0260065 0.7886156 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00622} 
644224 93.61719 0.0 0.0 2.1 0.0163376 0.0101998 0.0129796 0.0151527 -0.0087991 0.0285175 0.7075229 1.1666515 0.4435907 0.028905 0.7681657 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00619} 
644352 93.65625 0.0 0.0 2.13 0.0164475 0.011264 0.0127841 0.0147026 -0.0099033 0.0257128 0.717178 1.1746461 0.4258021 0.031398 0.7764088 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.0062} 
644480 93.67969 0.0 0.0 2.11 0.0157622 0.0087325 0.0118162 0.0136027 -0.010496 0.0205364 0.71665 1.1893541 0.4375091 0.0310188 0.7679119 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00616} 
644608 93.71875 0.0 0.0 2.14 0.0163512 0.0089458 0.0123281 0.0137193 -0.0096837 0.0242128 0.7181638 1.1884024 0.4411056 0.0317151 0.7657624 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00614} 
644736 93.75781 0.0 0.0 2.11 0.0171643 0.0091906 0.0128205 0.014433 -0.0094058 0.0228932 0.7226215 1.1958543 0.4145981 0.0316932 0.7809057 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00609} 
644864 93.82031 0.0 0.0 2.15 0.0167521 0.008741 0.0118001 0.0137856 -0.0089419 0.0247291 0.7256065 1.1889302 0.4223215 0.0318393 0.7702775 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00607} 
644992 93.82812 0.0 0.0 2.17 0.0167418 0.0085148 0.0121253 0.0130675 -0.0117813 0.0201756 0.7348764 1.1917704 0.4192897 0.0325891 0.770559 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00609} 
645120 93.85156 0.0 0.0 2.18 0.0164131 0.0083784 0.0124671 0.0136283 -0.009204 0.0205272 0.737469 1.1973815 0.425149 0.0330189 0.7694471 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00614} 
645248 93.88281 0.0 0.0 2.11 0.0171526 0.00867 0.0133938 0.0143698 -0.0085795 0.0217137 0.7337688 1.1898748 0.4192166 0.0321074 0.7732815 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00618} 
645376 93.94531 0.0 0.0 2.17 0.0159905 0.008183 0.0133833 0.0144084 -0.0076862 0.0255474 0.7230847 1.186296 0.3928477 0.0302442 0.7904687 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.0063} 
645504 93.99219 0.0 0.0 2.16 0.0153093 0.0078002 0.0136968 0.0143175 -0.0072693 0.0226716 0.7164505 1.1884304 0.364426 0.0290924 0.8076335 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00625} 
645632 94.03125 0.0 0.0 2.17 0.0144299 0.0072262 0.0133708 0.0130064 -0.0087804 0.0225615 0.704771 1.1761019 0.3318097 0.0277039 0.8316912 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00632} 
645760 94.05469 0.0 0.0 2.17 0.014556 0.0076878 0.0138294 0.0130239 -0.0092498 0.0192639 0.7018019 1.1688861 0.3257561 0.0273138 0.8364914 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00637} 
645888 94.10156 0.0 0.0 2.2 0.0141845 0.0073801 0.0142998 0.0141168 -0.0080473 0.0229962 0.6969489 1.1672978 0.3269199 0.026499 0.8381323 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00642} 
646016 94.15625 0.0 0.0 2.2 0.0131526 0.0068834 0.0146161 0.0142365 -0.0077914 0.0233712 0.6937851 1.1666885 0.3000482 0.025403 0.8535577 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00642} 
646144 94.16406 0.0 0.0 2.27 0.0131607 0.0067192 0.0140773 0.0129012 -0.0092019 0.019104 0.6931775 1.162111 0.2812572 0.0249838 0.864905 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00639} 
646272 94.17969 0.0 0.0 2.3 0.0126096 0.0068529 0.0143763 0.0129399 -0.0094843 0.0194346 0.6881158 1.1665133 0.2707111 0.0246074 0.8715572 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00639} 
646400 94.1875 0.0 0.0 2.3 0.0136998 0.0090391 0.0145536 0.0132602 -0.0104147 0.0177252 0.688199 1.1616638 0.273658 0.0250045 0.8693117 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00638} 
646528 94.21094 0.0 0.0 2.33 0.0139004 0.0091462 0.0144613 0.0135702 -0.0092972 0.0210022 0.689901 1.1566229 0.2718063 0.025422 0.870441 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00646} 
646656 94.26562 0.0 0.0 2.31 0.0155507 0.0142678 0.0143587 0.0145269 -0.0076937 0.0269535 0.687256 1.1463771 0.2789488 0.0263488 0.8702124 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00654} 
646784 94.34375 0.0 0.0 2.28 0.0139355 0.0124204 0.0150842 0.0147972 -0.0071684 0.0292591 0.6825192 1.1511782 0.2681272 0.0255544 0.8798732 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00683} 
646912 94.41406 0.0 0.0 2.24 0.0121394 0.0089969 0.0156464 0.0145715 -0.0063614 0.0245517 0.6774527 1.1503668 0.2522154 0.0232261 0.8883888 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00714} 
647040 94.42188 0.0 0.0 2.22 0.0115155 0.0080291 0.0148626 0.0129411 -0.0068626 0.0185959 0.6825762 1.1430247 0.2536623 0.0214704 0.8873987 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00716} 
647168 94.44531 0.0 0.0 2.26 0.0114864 0.0085554 0.0150759 0.0130655 -0.0044256 0.0221158 0.6821327 1.1515205 0.2556198 0.0218132 0.8874812 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00719} 
647296 94.46875 0.0 0.0 2.24 0.0114619 0.0083858 0.01616 0.0141198 -0.0062228 0.0212009 0.6790607 1.1509888 0.2673133 0.0210574 0.881966 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00734} 
647424 94.50781 0.0 0.0 2.25 0.0105799 0.0070899 0.0156395 0.0135544 -0.0049575 0.0208474 0.6814809 1.1520879 0.2658715 0.0204525 0.881676 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00751} 
647552 94.50781 0.0 0.0 2.21 0.0098973 0.0059285 0.0155944 0.0129143 -0.0072597 0.0173258 0.6823001 1.1602117 0.2706442 0.0192149 0.8804035 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00751} 
647680 94.51562 0.0 0.0 2.17 0.0101312 0.0060475 0.0155218 0.0130408 -0.0048516 0.0180898 0.6832968 1.1549479 0.2760786 0.0192332 0.8767548 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00747} 
647808 94.53125 0.0 0.0 2.17 0.0103995 0.0062064 0.0158341 0.013461 -0.0048229 0.0184927 0.6801325 1.1515068 0.278105 0.0197527 0.8750073 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00749} 
647936 94.53125 0.0 0.0 2.21 0.0101895 0.0058389 0.0154645 0.0129948 -0.007449 0.0162808 0.6807856 1.1530081 0.2817253 0.0193096 0.8751021 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00749} 
648064 94.5625 0.0 0.0 2.21 0.0102004 0.0060208 0.0162338 0.0142475 -0.0050551 0.0198593 0.6748158 1.1532118 0.2904815 0.0191702 0.8708456 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00744} 
648192 94.59375 0.0 0.0 2.28 0.0105412 0.0061873 0.0161528 0.0141309 -0.0050778 0.0200869 0.6791054 1.146081 0.2761099 0.0196426 0.8791034 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00739} 
648320 94.60156 0.0 0.0 2.2 0.0108797 0.0064462 0.016886 0.014268 -0.0058186 0.0175935 0.6786612 1.1468922 0.2815661 0.0192952 0.8742121 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00738} 
648448 94.60938 0.0 0.0 2.11 0.0101376 0.005911 0.0162332 0.0134133 -0.0059659 0.0166465 0.6754184 1.1552192 0.2872977 0.0188799 0.8722717 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00746} 
648576 94.61719 0.0 0.0 2.11 0.0100295 0.0056186 0.0161596 0.0135367 -0.0062915 0.0165105 0.6756737 1.1616067 0.2957659 0.0189827 0.8690056 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00752} 
648704 94.625 0.0 0.0 2.1 0.009881 0.0054842 0.0163695 0.0135221 -0.0059046 0.0167952 0.6728458 1.1590431 0.2983504 0.0183547 0.8681177 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00749} 
648832 94.66406 0.0 0.0 2.01 0.0097363 0.0050648 0.0170331 0.0142554 -0.0045315 0.0216793 0.6751645 1.1657217 0.30495 0.0181158 0.8636014 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00745} 
648960 94.67188 0.0 0.0 2.03 0.0096551 0.0052386 0.0161718 0.0136246 -0.0054688 0.0178065 0.6744622 1.1608264 0.3076473 0.0187181 0.8614132 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00744} 
649088 94.6875 0.0 0.0 2.1 0.0095753 0.0053031 0.0172967 0.0147878 -0.0049902 0.0173774 0.6711279 1.1607786 0.3179383 0.0182737 0.8570907 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00738} 
649216 94.6875 0.0 0.0 2.02 0.0095085 0.005433 0.0166483 0.0136025 -0.0070151 0.0150327 0.6723951 1.1649699 0.3239428 0.0180644 0.853214 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00738} 
649344 94.71875 0.0 0.0 2.04 0.0096665 0.0055206 0.0169358 0.0143448 -0.0055417 0.0190956 0.6734672 1.165266 0.3264062 0.0184339 0.8523219 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.0073} 
649472 94.75 0.0 0.0 2.05 0.0100298 0.005215 0.0169618 0.014263 -0.0047838 0.0190415 0.6758233 1.1642879 0.3112123 0.0183039 0.8618462 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00719} 
649600 94.75 0.0 0.0 1.97 0.0094379 0.0048084 0.0163348 0.0131815 -0.0077002 0.0161078 0.6754822 1.1731748 0.3158733 0.0184755 0.8586944 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00719} 
649728 94.75 0.0 0.0 2.01 0.0093364 0.0046881 0.0165533 0.0132785 -0.0069599 0.0160096 0.6753638 1.1693693 0.3262826 0.0182239 0.8524444 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00719} 
649856 94.75 0.0 0.0 1.96 0.0098791 0.0051105 0.0169683 0.0138636 -0.0066918 0.0154686 0.6723352 1.1689871 0.3280668 0.0186482 0.8523067 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00719} 
649984 94.75 0.0 0.0 2.03 0.0094787 0.00503 0.0171735 0.0138031 -0.0079913 0.0156863 0.6699933 1.1734839 0.3394788 0.0181156 0.8455 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00719} 
650112 94.75781 0.0 0.0 2.06 0.0095145 0.0053755 0.017024 0.0138687 -0.0070602 0.0178502 0.6694889 1.1754593 0.3460427 0.017893 0.8422399 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00716} 
