128 0 0 0.0 0.0 44.63 -0.2856268 0.1233348  {'room_id': 100, 'explored_rooms': 9, 'raw_score': 0.0} 
222080 220 220 1078.1944598721877 58.22444106603074 22.83 -0.0649995 0.2076868  {'room_id': 99, 'explored_rooms': 153, 'raw_score': 1078.1944598721877} 
222208 220 220 1078.1944598721877 58.22444106603074 22.62 -0.0246883 0.2171771  {'room_id': 246, 'explored_rooms': 153, 'raw_score': 1078.1944598721877} 
222336 220 220 1078.1944598721877 58.22444106603074 22.33 -0.0433797 0.2178669  {'room_id': 6, 'explored_rooms': 153, 'raw_score': 1078.1944598721877} 
222464 220 220 1078.1944598721877 58.22444106603074 21.85 -0.0352192 0.2334577  {'room_id': 54, 'explored_rooms': 153, 'raw_score': 1078.1944598721877} 
222592 221 221 1146.8750138849691 61.80199695942767 22.09 -0.0513811 0.2628019  {'room_id': 68, 'explored_rooms': 153, 'raw_score': 1146.8750138849691} 
222720 221 221 1146.8750138849691 61.80199695942767 22.76 -0.0265507 0.2699142  {'room_id': 178, 'explored_rooms': 153, 'raw_score': 1146.8750138849691} 
222848 221 221 1146.8750138849691 61.80199695942767 23.15 -0.0222361 0.2521631  {'room_id': 7, 'explored_rooms': 153, 'raw_score': 1146.8750138849691} 
222976 221 221 1146.8750138849691 61.80199695942767 23.04 -0.0253384 0.196424  {'room_id': 87, 'explored_rooms': 153, 'raw_score': 1146.8750138849691} 
223104 221 221 1146.8750138849691 61.80199695942767 22.1 -0.0504642 0.2211725  {'room_id': 70, 'explored_rooms': 153, 'raw_score': 1146.8750138849691} 
223232 221 221 1146.8750138849691 61.80199695942767 22.27 -0.0516502 0.2272271  {'room_id': 35, 'explored_rooms': 153, 'raw_score': 1146.8750138849691} 
223360 221 221 1146.8750138849691 61.80199695942767 21.95 -0.0557489 0.2341325  {'room_id': 36, 'explored_rooms': 153, 'raw_score': 1146.8750138849691} 
223488 221 221 1146.8750138849691 61.80199695942767 21.7 0.0009632 0.2352458  {'room_id': 19, 'explored_rooms': 153, 'raw_score': 1146.8750138849691} 
223616 221 221 1146.8750138849691 61.80199695942767 21.16 -0.0343229 0.2445663  {'room_id': 248, 'explored_rooms': 153, 'raw_score': 1146.8750138849691} 
223744 221 221 1146.8750138849691 61.80199695942767 21.65 -0.0598434 0.219837  {'room_id': 147, 'explored_rooms': 153, 'raw_score': 1146.8750138849691} 
223872 222 222 1168.6875124964722 62.5217972634849 21.22 -0.0304762 0.2467962  {'room_id': 68, 'explored_rooms': 153, 'raw_score': 1168.6875124964722} 
224000 222 222 1168.6875124964722 62.5217972634849 20.93 -0.0700067 0.2699183  {'room_id': 210, 'explored_rooms': 153, 'raw_score': 1168.6875124964722} 
224128 222 222 1168.6875124964722 62.5217972634849 20.81 -0.0292066 0.2484633  {'room_id': 98, 'explored_rooms': 153, 'raw_score': 1168.6875124964722} 
224256 222 222 1168.6875124964722 62.5217972634849 19.17 -0.0293772 0.2685424  {'room_id': 147, 'explored_rooms': 153, 'raw_score': 1168.6875124964722} 
224384 222 222 1168.6875124964722 62.5217972634849 19.35 -0.0588234 0.2203681  {'room_id': 214, 'explored_rooms': 153, 'raw_score': 1168.6875124964722} 
224512 222 222 1168.6875124964722 62.5217972634849 21.12 -0.0314155 0.2425808  {'room_id': 244, 'explored_rooms': 153, 'raw_score': 1168.6875124964722} 
224640 222 222 1168.6875124964722 62.5217972634849 20.4 -0.0058856 0.2138154  {'room_id': 217, 'explored_rooms': 153, 'raw_score': 1168.6875124964722} 
224768 222 222 1168.6875124964722 62.5217972634849 21.06 -0.0370356 0.2567484  {'room_id': 243, 'explored_rooms': 153, 'raw_score': 1168.6875124964722} 
224896 222 222 1168.6875124964722 62.5217972634849 22.52 -0.0483185 0.226159  {'room_id': 84, 'explored_rooms': 153, 'raw_score': 1168.6875124964722} 
225024 223 223 1181.818761246825 62.969617537136415 21.71 -0.0506419 0.2690082  {'room_id': 146, 'explored_rooms': 153, 'raw_score': 1181.818761246825} 
225152 223 223 1181.818761246825 62.969617537136415 23.29 -0.0387942 0.2286636  {'room_id': 146, 'explored_rooms': 153, 'raw_score': 1181.818761246825} 
225280 223 223 1181.818761246825 62.969617537136415 23.15 -0.0409453 0.2326053  {'room_id': 179, 'explored_rooms': 153, 'raw_score': 1181.818761246825} 
225408 223 223 1181.818761246825 62.969617537136415 23.11 -0.0555171 0.2369232  {'room_id': 151, 'explored_rooms': 153, 'raw_score': 1181.818761246825} 
225536 223 223 1181.818761246825 62.969617537136415 23.48 -0.0492191 0.260035  {'room_id': 20, 'explored_rooms': 153, 'raw_score': 1181.818761246825} 
225664 223 223 1181.818761246825 62.969617537136415 22.45 -0.0426644 0.2832359  {'room_id': 232, 'explored_rooms': 153, 'raw_score': 1181.818761246825} 
225792 224 224 1143.6368851221425 60.27265578342278 21.86 -0.0646052 0.2278892  {'room_id': 3, 'explored_rooms': 153, 'raw_score': 1143.6368851221425} 
225920 224 224 1143.6368851221425 60.27265578342278 21.73 -0.0270389 0.2416707  {'room_id': 214, 'explored_rooms': 153, 'raw_score': 1143.6368851221425} 
226048 224 224 1143.6368851221425 60.27265578342278 21.89 -0.0372464 0.2480763  {'room_id': 197, 'explored_rooms': 153, 'raw_score': 1143.6368851221425} 
226176 224 224 1143.6368851221425 60.27265578342278 22.84 -0.0487089 0.2590374  {'room_id': 230, 'explored_rooms': 153, 'raw_score': 1143.6368851221425} 
226304 224 224 1143.6368851221425 60.27265578342278 22.45 -0.0222784 0.2541066  {'room_id': 246, 'explored_rooms': 153, 'raw_score': 1143.6368851221425} 
226432 224 224 1143.6368851221425 60.27265578342278 23.91 -0.0060647 0.2748745  {'room_id': 88, 'explored_rooms': 153, 'raw_score': 1143.6368851221425} 
226560 224 224 1143.6368851221425 60.27265578342278 23.43 -0.0234271 0.2310039  {'room_id': 227, 'explored_rooms': 153, 'raw_score': 1143.6368851221425} 
226688 224 224 1143.6368851221425 60.27265578342278 23.69 -0.0664275 0.202058  {'room_id': 167, 'explored_rooms': 153, 'raw_score': 1143.6368851221425} 
226816 224 224 1143.6368851221425 60.27265578342278 23.28 -0.0151877 0.2678268  {'room_id': 55, 'explored_rooms': 153, 'raw_score': 1143.6368851221425} 
226944 224 224 1143.6368851221425 60.27265578342278 22.0 -0.0108578 0.25685  {'room_id': 167, 'explored_rooms': 153, 'raw_score': 1143.6368851221425} 
227072 224 224 1143.6368851221425 60.27265578342278 22.54 -0.0321403 0.2442295  {'room_id': 233, 'explored_rooms': 153, 'raw_score': 1143.6368851221425} 
227200 224 224 1143.6368851221425 60.27265578342278 22.78 -0.0514124 0.2803657  {'room_id': 97, 'explored_rooms': 153, 'raw_score': 1143.6368851221425} 
227328 225 225 1163.7731966099284 61.04539020508051 22.15 -0.0425921 0.2091999  {'room_id': 3, 'explored_rooms': 153, 'raw_score': 1163.7731966099284} 
227456 225 225 1163.7731966099284 61.04539020508051 23.29 -0.0498503 0.2156776  {'room_id': 198, 'explored_rooms': 153, 'raw_score': 1163.7731966099284} 
227584 225 225 1163.7731966099284 61.04539020508051 21.96 -0.0277482 0.2765692  {'room_id': 199, 'explored_rooms': 153, 'raw_score': 1163.7731966099284} 
227712 225 225 1163.7731966099284 61.04539020508051 23.06 -0.0266957 0.2841693  {'room_id': 246, 'explored_rooms': 153, 'raw_score': 1163.7731966099284} 
227840 225 225 1163.7731966099284 61.04539020508051 22.32 -0.0286942 0.2329505  {'room_id': 51, 'explored_rooms': 153, 'raw_score': 1163.7731966099284} 
227968 225 225 1163.7731966099284 61.04539020508051 22.49 -0.006301 0.2497805  {'room_id': 52, 'explored_rooms': 153, 'raw_score': 1163.7731966099284} 
228096 225 225 1163.7731966099284 61.04539020508051 21.35 -0.0135731 0.2176213  {'room_id': 182, 'explored_rooms': 153, 'raw_score': 1163.7731966099284} 
228224 226 226 1162.3958769489357 60.84085118457246 22.24 -0.0169966 0.233321  {'room_id': 83, 'explored_rooms': 153, 'raw_score': 1162.3958769489357} 
228352 226 226 1162.3958769489357 60.84085118457246 22.89 -0.0253138 0.2534131  {'room_id': 38, 'explored_rooms': 153, 'raw_score': 1162.3958769489357} 
228480 226 226 1162.3958769489357 60.84085118457246 21.31 -0.0631875 0.2520213  {'room_id': 196, 'explored_rooms': 153, 'raw_score': 1162.3958769489357} 
228608 226 226 1162.3958769489357 60.84085118457246 21.82 -0.0588477 0.2304774  {'room_id': 197, 'explored_rooms': 153, 'raw_score': 1162.3958769489357} 
228736 226 226 1162.3958769489357 60.84085118457246 22.89 -0.0749247 0.2440961  {'room_id': 146, 'explored_rooms': 153, 'raw_score': 1162.3958769489357} 
228864 226 226 1162.3958769489357 60.84085118457246 23.43 -0.0524487 0.2562379  {'room_id': 86, 'explored_rooms': 153, 'raw_score': 1162.3958769489357} 
228992 226 226 1162.3958769489357 60.84085118457246 23.57 -0.0070108 0.2338912  {'room_id': 244, 'explored_rooms': 153, 'raw_score': 1162.3958769489357} 
229120 226 226 1162.3958769489357 60.84085118457246 22.73 -0.0499702 0.2449111  {'room_id': 183, 'explored_rooms': 153, 'raw_score': 1162.3958769489357} 
229248 226 226 1162.3958769489357 60.84085118457246 22.61 -0.0529499 0.2285333  {'room_id': 36, 'explored_rooms': 153, 'raw_score': 1162.3958769489357} 
229376 227 227 1158.6562892540421 61.456766066115215 21.69 -0.059952 0.2340633  {'room_id': 210, 'explored_rooms': 153, 'raw_score': 1158.6562892540421} 
229504 227 227 1158.6562892540421 61.456766066115215 22.27 -0.0100172 0.2321176  {'room_id': 240, 'explored_rooms': 153, 'raw_score': 1158.6562892540421} 
229632 227 227 1158.6562892540421 61.456766066115215 23.58 -0.0429605 0.2273737  {'room_id': 104, 'explored_rooms': 153, 'raw_score': 1158.6562892540421} 
229760 227 227 1158.6562892540421 61.456766066115215 24.23 -0.0709746 0.2613634  {'room_id': 88, 'explored_rooms': 153, 'raw_score': 1158.6562892540421} 
229888 227 227 1158.6562892540421 61.456766066115215 24.54 -0.0697691 0.2941877  {'room_id': 149, 'explored_rooms': 153, 'raw_score': 1158.6562892540421} 
230016 227 227 1158.6562892540421 61.456766066115215 25.01 -0.026956 0.2478777  {'room_id': 151, 'explored_rooms': 153, 'raw_score': 1158.6562892540421} 
230144 227 227 1158.6562892540421 61.456766066115215 24.83 -0.0404634 0.2638003  {'room_id': 22, 'explored_rooms': 153, 'raw_score': 1158.6562892540421} 
230272 227 227 1158.6562892540421 61.456766066115215 24.01 -0.0316346 0.2354039  {'room_id': 88, 'explored_rooms': 153, 'raw_score': 1158.6562892540421} 
230400 227 227 1158.6562892540421 61.456766066115215 23.86 -0.0367271 0.2099693  {'room_id': 196, 'explored_rooms': 153, 'raw_score': 1158.6562892540421} 
230528 227 227 1158.6562892540421 61.456766066115215 24.61 -0.0339508 0.2203329  {'room_id': 85, 'explored_rooms': 153, 'raw_score': 1158.6562892540421} 
230656 228 228 1205.2906603286378 62.511089459503694 24.02 -0.0378298 0.2656643  {'room_id': 178, 'explored_rooms': 153, 'raw_score': 1205.2906603286378} 
230784 228 228 1205.2906603286378 62.511089459503694 23.49 -0.0249128 0.2537757  {'room_id': 164, 'explored_rooms': 153, 'raw_score': 1205.2906603286378} 
230912 228 228 1205.2906603286378 62.511089459503694 23.41 -0.0322161 0.2460827  {'room_id': 118, 'explored_rooms': 153, 'raw_score': 1205.2906603286378} 
231040 228 228 1205.2906603286378 62.511089459503694 23.55 -0.0125394 0.2289865  {'room_id': 183, 'explored_rooms': 153, 'raw_score': 1205.2906603286378} 
231168 228 228 1205.2906603286378 62.511089459503694 24.5 -0.0308043 0.2434741  {'room_id': 151, 'explored_rooms': 153, 'raw_score': 1205.2906603286378} 
231296 228 228 1205.2906603286378 62.511089459503694 24.49 -0.0367876 0.2449511  {'room_id': 19, 'explored_rooms': 153, 'raw_score': 1205.2906603286378} 
231424 228 228 1205.2906603286378 62.511089459503694 23.45 -0.0579189 0.2320493  {'room_id': 214, 'explored_rooms': 153, 'raw_score': 1205.2906603286378} 
231552 228 228 1205.2906603286378 62.511089459503694 22.53 -0.0761678 0.2375799  {'room_id': 37, 'explored_rooms': 153, 'raw_score': 1205.2906603286378} 
231680 228 228 1205.2906603286378 62.511089459503694 22.21 -0.0418438 0.2546837  {'room_id': 4, 'explored_rooms': 153, 'raw_score': 1205.2906603286378} 
231808 228 228 1205.2906603286378 62.511089459503694 21.52 -0.0389024 0.2546587  {'room_id': 68, 'explored_rooms': 153, 'raw_score': 1205.2906603286378} 
231936 228 228 1205.2906603286378 62.511089459503694 21.28 -0.0557561 0.2351425  {'room_id': 3, 'explored_rooms': 153, 'raw_score': 1205.2906603286378} 
232064 229 229 1204.761594295774 63.25998051355332 21.12 -0.0527287 0.2523989  {'room_id': 210, 'explored_rooms': 153, 'raw_score': 1204.761594295774} 
232192 229 229 1204.761594295774 63.25998051355332 20.64 -0.0673178 0.1965519  {'room_id': 215, 'explored_rooms': 153, 'raw_score': 1204.761594295774} 
232320 229 229 1204.761594295774 63.25998051355332 21.07 -0.0462738 0.2591133  {'room_id': 225, 'explored_rooms': 153, 'raw_score': 1204.761594295774} 
232448 229 229 1204.761594295774 63.25998051355332 20.61 -0.0602098 0.2510014  {'room_id': 213, 'explored_rooms': 153, 'raw_score': 1204.761594295774} 
232576 229 229 1204.761594295774 63.25998051355332 21.2 -0.0439983 0.2717717  {'room_id': 183, 'explored_rooms': 153, 'raw_score': 1204.761594295774} 
232704 229 229 1204.761594295774 63.25998051355332 22.67 -0.0362788 0.2807034  {'room_id': 55, 'explored_rooms': 153, 'raw_score': 1204.761594295774} 
232832 229 229 1204.761594295774 63.25998051355332 21.47 -0.0427389 0.2847433  {'room_id': 152, 'explored_rooms': 153, 'raw_score': 1204.761594295774} 
232960 229 229 1204.761594295774 63.25998051355332 21.76 -0.0405324 0.2456516  {'room_id': 16, 'explored_rooms': 153, 'raw_score': 1204.761594295774} 
233088 229 229 1204.761594295774 63.25998051355332 21.8 -0.0362436 0.2362048  {'room_id': 244, 'explored_rooms': 153, 'raw_score': 1204.761594295774} 
233216 229 229 1204.761594295774 63.25998051355332 21.75 -0.0451798 0.2163523  {'room_id': 244, 'explored_rooms': 153, 'raw_score': 1204.761594295774} 
233344 229 229 1204.761594295774 63.25998051355332 21.37 -0.0625733 0.2783867  {'room_id': 119, 'explored_rooms': 153, 'raw_score': 1204.761594295774} 
233472 229 229 1204.761594295774 63.25998051355332 21.1 -0.0457454 0.265428  {'room_id': 194, 'explored_rooms': 153, 'raw_score': 1204.761594295774} 
233600 229 229 1204.761594295774 63.25998051355332 20.09 -0.039997 0.2545447  {'room_id': 231, 'explored_rooms': 153, 'raw_score': 1204.761594295774} 
233728 229 229 1204.761594295774 63.25998051355332 20.4 -0.0291427 0.2525202  {'room_id': 55, 'explored_rooms': 153, 'raw_score': 1204.761594295774} 
233856 230 230 1229.2854348661967 65.63398246219799 20.82 -0.0048092 0.2465799  {'room_id': 35, 'explored_rooms': 153, 'raw_score': 1229.2854348661967} 
233984 230 230 1229.2854348661967 65.63398246219799 20.31 -0.02866 0.2419043  {'room_id': 67, 'explored_rooms': 153, 'raw_score': 1229.2854348661967} 
234112 230 230 1229.2854348661967 65.63398246219799 20.5 -0.0401928 0.2791996  {'room_id': 214, 'explored_rooms': 153, 'raw_score': 1229.2854348661967} 
234240 230 230 1229.2854348661967 65.63398246219799 19.66 -0.080705 0.2702667  {'room_id': 87, 'explored_rooms': 153, 'raw_score': 1229.2854348661967} 
234368 230 230 1229.2854348661967 65.63398246219799 18.83 -0.0537038 0.231327  {'room_id': 51, 'explored_rooms': 153, 'raw_score': 1229.2854348661967} 
234496 230 230 1229.2854348661967 65.63398246219799 19.03 -0.0626834 0.2231283  {'room_id': 182, 'explored_rooms': 153, 'raw_score': 1229.2854348661967} 
234624 230 230 1229.2854348661967 65.63398246219799 18.92 -0.0102249 0.2799447  {'room_id': 116, 'explored_rooms': 153, 'raw_score': 1229.2854348661967} 
234752 230 230 1229.2854348661967 65.63398246219799 19.96 -0.0558587 0.2616667  {'room_id': 6, 'explored_rooms': 153, 'raw_score': 1229.2854348661967} 
234880 230 230 1229.2854348661967 65.63398246219799 18.85 -0.0294961 0.2558092  {'room_id': 199, 'explored_rooms': 153, 'raw_score': 1229.2854348661967} 
235008 231 231 1218.356891379577 65.77058421597819 19.82 -0.0289371 0.2312042  {'room_id': 3, 'explored_rooms': 153, 'raw_score': 1218.356891379577} 
235136 231 231 1218.356891379577 65.77058421597819 20.45 -0.041767 0.2390602  {'room_id': 214, 'explored_rooms': 153, 'raw_score': 1218.356891379577} 
235264 231 231 1218.356891379577 65.77058421597819 19.93 -0.0346535 0.2488126  {'room_id': 195, 'explored_rooms': 153, 'raw_score': 1218.356891379577} 
235392 231 231 1218.356891379577 65.77058421597819 19.19 -0.0033162 0.2473153  {'room_id': 38, 'explored_rooms': 153, 'raw_score': 1218.356891379577} 
235520 231 231 1218.356891379577 65.77058421597819 19.77 -0.0567033 0.2795454  {'room_id': 19, 'explored_rooms': 153, 'raw_score': 1218.356891379577} 
235648 231 231 1218.356891379577 65.77058421597819 19.14 -0.0305086 0.2364763  {'room_id': 214, 'explored_rooms': 153, 'raw_score': 1218.356891379577} 
235776 231 231 1218.356891379577 65.77058421597819 18.71 -0.0177631 0.2335232  {'room_id': 21, 'explored_rooms': 153, 'raw_score': 1218.356891379577} 
235904 231 231 1218.356891379577 65.77058421597819 18.78 -0.0473057 0.2837623  {'room_id': 167, 'explored_rooms': 153, 'raw_score': 1218.356891379577} 
236032 231 231 1218.356891379577 65.77058421597819 19.9 -0.0537678 0.2490252  {'room_id': 55, 'explored_rooms': 153, 'raw_score': 1218.356891379577} 
236160 231 231 1218.356891379577 65.77058421597819 19.84 -0.0513647 0.2313107  {'room_id': 163, 'explored_rooms': 153, 'raw_score': 1218.356891379577} 
236288 232 232 1217.0212022416194 66.19352579438038 19.96 -0.0709356 0.2423145  {'room_id': 68, 'explored_rooms': 153, 'raw_score': 1217.0212022416194} 
236416 232 232 1217.0212022416194 66.19352579438038 19.8 -0.0575857 0.2267164  {'room_id': 210, 'explored_rooms': 153, 'raw_score': 1217.0212022416194} 
236544 232 232 1217.0212022416194 66.19352579438038 20.3 -0.0523899 0.2425096  {'room_id': 145, 'explored_rooms': 153, 'raw_score': 1217.0212022416194} 
236672 232 232 1217.0212022416194 66.19352579438038 20.87 -0.0376696 0.2638298  {'room_id': 183, 'explored_rooms': 153, 'raw_score': 1217.0212022416194} 
236800 232 232 1217.0212022416194 66.19352579438038 20.1 -0.0352266 0.2415956  {'room_id': 120, 'explored_rooms': 153, 'raw_score': 1217.0212022416194} 
236928 232 232 1217.0212022416194 66.19352579438038 20.11 -0.0364502 0.2854499  {'room_id': 19, 'explored_rooms': 153, 'raw_score': 1217.0212022416194} 
237056 232 232 1217.0212022416194 66.19352579438038 20.74 -0.0431643 0.24028  {'room_id': 215, 'explored_rooms': 153, 'raw_score': 1217.0212022416194} 
237184 232 232 1217.0212022416194 66.19352579438038 19.82 -0.0470871 0.2430189  {'room_id': 213, 'explored_rooms': 153, 'raw_score': 1217.0212022416194} 
237312 232 232 1217.0212022416194 66.19352579438038 19.67 -0.0575315 0.2101562  {'room_id': 230, 'explored_rooms': 153, 'raw_score': 1217.0212022416194} 
237440 232 232 1217.0212022416194 66.19352579438038 20.13 -0.0996746 0.2434894  {'room_id': 149, 'explored_rooms': 153, 'raw_score': 1217.0212022416194} 
237568 232 232 1217.0212022416194 66.19352579438038 19.67 -0.0916291 0.2676033  {'room_id': 120, 'explored_rooms': 153, 'raw_score': 1217.0212022416194} 
237696 233 233 1235.3190820174575 66.67417321494234 20.01 -0.0420329 0.2381226  {'room_id': 68, 'explored_rooms': 153, 'raw_score': 1235.3190820174575} 
237824 233 233 1235.3190820174575 66.67417321494234 20.7 -0.075452 0.2269253  {'room_id': 180, 'explored_rooms': 153, 'raw_score': 1235.3190820174575} 
237952 233 233 1235.3190820174575 66.67417321494234 20.87 -0.0612174 0.2501361  {'room_id': 120, 'explored_rooms': 153, 'raw_score': 1235.3190820174575} 
238080 233 233 1235.3190820174575 66.67417321494234 19.9 -0.0243272 0.2249217  {'room_id': 70, 'explored_rooms': 153, 'raw_score': 1235.3190820174575} 
238208 233 233 1235.3190820174575 66.67417321494234 20.31 -0.049498 0.2168343  {'room_id': 120, 'explored_rooms': 153, 'raw_score': 1235.3190820174575} 
238336 233 233 1235.3190820174575 66.67417321494234 20.4 -0.0250989 0.2126651  {'room_id': 87, 'explored_rooms': 153, 'raw_score': 1235.3190820174575} 
238464 233 233 1235.3190820174575 66.67417321494234 20.04 -0.0548667 0.2615401  {'room_id': 88, 'explored_rooms': 153, 'raw_score': 1235.3190820174575} 
238592 233 233 1235.3190820174575 66.67417321494234 21.53 -0.0581095 0.2881878  {'room_id': 35, 'explored_rooms': 153, 'raw_score': 1235.3190820174575} 
238720 233 233 1235.3190820174575 66.67417321494234 20.77 -0.0474742 0.256584  {'room_id': 6, 'explored_rooms': 153, 'raw_score': 1235.3190820174575} 
238848 233 233 1235.3190820174575 66.67417321494234 20.06 -0.0451888 0.2377021  {'room_id': 227, 'explored_rooms': 153, 'raw_score': 1235.3190820174575} 
238976 233 233 1235.3190820174575 66.67417321494234 20.23 -0.0727305 0.257306  {'room_id': 55, 'explored_rooms': 153, 'raw_score': 1235.3190820174575} 
239104 234 234 1210.7871738157119 66.10675589344811 18.5 -0.0632906 0.2294863  {'room_id': 51, 'explored_rooms': 153, 'raw_score': 1210.7871738157119} 
239232 234 234 1210.7871738157119 66.10675589344811 18.53 -0.05492 0.2232615  {'room_id': 67, 'explored_rooms': 153, 'raw_score': 1210.7871738157119} 
239360 234 234 1210.7871738157119 66.10675589344811 19.5 -0.0659116 0.2524494  {'room_id': 116, 'explored_rooms': 153, 'raw_score': 1210.7871738157119} 
239488 234 234 1210.7871738157119 66.10675589344811 18.7 -0.0291909 0.2406022  {'room_id': 166, 'explored_rooms': 153, 'raw_score': 1210.7871738157119} 
239616 234 234 1210.7871738157119 66.10675589344811 19.04 -0.0301193 0.2310454  {'room_id': 215, 'explored_rooms': 153, 'raw_score': 1210.7871738157119} 
239744 234 234 1210.7871738157119 66.10675589344811 18.91 -0.0394995 0.2343455  {'room_id': 227, 'explored_rooms': 153, 'raw_score': 1210.7871738157119} 
239872 234 234 1210.7871738157119 66.10675589344811 19.32 -0.0298727 0.2632394  {'room_id': 233, 'explored_rooms': 153, 'raw_score': 1210.7871738157119} 
240000 234 234 1210.7871738157119 66.10675589344811 19.62 -0.0349804 0.2451193  {'room_id': 97, 'explored_rooms': 153, 'raw_score': 1210.7871738157119} 
240128 234 234 1210.7871738157119 66.10675589344811 19.78 -0.0588536 0.2947741  {'room_id': 119, 'explored_rooms': 153, 'raw_score': 1210.7871738157119} 
240256 234 234 1210.7871738157119 66.10675589344811 20.51 -0.0562503 0.2119039  {'room_id': 100, 'explored_rooms': 153, 'raw_score': 1210.7871738157119} 
240384 234 234 1210.7871738157119 66.10675589344811 20.35 -0.0686053 0.2252802  {'room_id': 8, 'explored_rooms': 153, 'raw_score': 1210.7871738157119} 
240512 234 234 1210.7871738157119 66.10675589344811 19.6 -0.0474187 0.2284528  {'room_id': 68, 'explored_rooms': 153, 'raw_score': 1210.7871738157119} 
240640 234 234 1210.7871738157119 66.10675589344811 20.54 -0.0284302 0.281843  {'room_id': 195, 'explored_rooms': 153, 'raw_score': 1210.7871738157119} 
240768 234 234 1210.7871738157119 66.10675589344811 20.76 -0.0574952 0.2569518  {'room_id': 162, 'explored_rooms': 153, 'raw_score': 1210.7871738157119} 
240896 234 234 1210.7871738157119 66.10675589344811 20.05 -0.0549202 0.2361534  {'room_id': 231, 'explored_rooms': 153, 'raw_score': 1210.7871738157119} 
241024 235 235 1250.2084564341408 69.09608030410331 19.46 -0.0295095 0.2314235  {'room_id': 68, 'explored_rooms': 153, 'raw_score': 1250.2084564341408} 
241152 235 235 1250.2084564341408 69.09608030410331 18.77 -0.0404919 0.2272537  {'room_id': 210, 'explored_rooms': 153, 'raw_score': 1250.2084564341408} 
241280 235 235 1250.2084564341408 69.09608030410331 18.53 -0.0430353 0.2375334  {'room_id': 1, 'explored_rooms': 153, 'raw_score': 1250.2084564341408} 
241408 235 235 1250.2084564341408 69.09608030410331 19.22 -0.031481 0.2480038  {'room_id': 122, 'explored_rooms': 153, 'raw_score': 1250.2084564341408} 
241536 235 235 1250.2084564341408 69.09608030410331 19.32 -0.0615745 0.2768634  {'room_id': 68, 'explored_rooms': 153, 'raw_score': 1250.2084564341408} 
241664 235 235 1250.2084564341408 69.09608030410331 18.84 -0.0217538 0.2449498  {'room_id': 2, 'explored_rooms': 153, 'raw_score': 1250.2084564341408} 
241792 235 235 1250.2084564341408 69.09608030410331 18.44 -0.063616 0.2261808  {'room_id': 148, 'explored_rooms': 153, 'raw_score': 1250.2084564341408} 
241920 236 236 1185.1876107907267 65.68647227369297 18.92 -0.0558159 0.2158164  {'room_id': 243, 'explored_rooms': 153, 'raw_score': 1185.1876107907267} 
242048 236 236 1185.1876107907267 65.68647227369297 18.19 -0.0479675 0.2613122  {'room_id': 81, 'explored_rooms': 153, 'raw_score': 1185.1876107907267} 
242176 236 236 1185.1876107907267 65.68647227369297 19.56 -0.0557117 0.2334407  {'room_id': 119, 'explored_rooms': 153, 'raw_score': 1185.1876107907267} 
242304 236 236 1185.1876107907267 65.68647227369297 19.93 -0.0579586 0.2745993  {'room_id': 23, 'explored_rooms': 153, 'raw_score': 1185.1876107907267} 
242432 236 236 1185.1876107907267 65.68647227369297 20.08 -0.0866244 0.2592572  {'room_id': 197, 'explored_rooms': 153, 'raw_score': 1185.1876107907267} 
242560 236 236 1185.1876107907267 65.68647227369297 19.1 -0.0533063 0.2298742  {'room_id': 64, 'explored_rooms': 153, 'raw_score': 1185.1876107907267} 
242688 236 236 1185.1876107907267 65.68647227369297 18.99 -0.0631582 0.2536658  {'room_id': 23, 'explored_rooms': 153, 'raw_score': 1185.1876107907267} 
242816 236 236 1185.1876107907267 65.68647227369297 18.79 -0.0548962 0.2884372  {'room_id': 71, 'explored_rooms': 153, 'raw_score': 1185.1876107907267} 
242944 236 236 1185.1876107907267 65.68647227369297 18.56 -0.0892757 0.2203964  {'room_id': 183, 'explored_rooms': 153, 'raw_score': 1185.1876107907267} 
243072 236 236 1185.1876107907267 65.68647227369297 18.08 -0.0875634 0.2395656  {'room_id': 114, 'explored_rooms': 153, 'raw_score': 1185.1876107907267} 
243200 237 237 1209.668849711654 66.31782504632368 19.62 -0.0479693 0.2364129  {'room_id': 67, 'explored_rooms': 153, 'raw_score': 1209.668849711654} 
243328 237 237 1209.668849711654 66.31782504632368 18.18 -0.0351634 0.2688549  {'room_id': 67, 'explored_rooms': 153, 'raw_score': 1209.668849711654} 
243456 237 237 1209.668849711654 66.31782504632368 19.25 -0.0624469 0.2414774  {'room_id': 68, 'explored_rooms': 153, 'raw_score': 1209.668849711654} 
243584 237 237 1209.668849711654 66.31782504632368 18.29 -0.0707659 0.2334599  {'room_id': 85, 'explored_rooms': 153, 'raw_score': 1209.668849711654} 
243712 237 237 1209.668849711654 66.31782504632368 19.63 -0.061264 0.2738669  {'room_id': 23, 'explored_rooms': 153, 'raw_score': 1209.668849711654} 
243840 237 237 1209.668849711654 66.31782504632368 19.29 -0.0733144 0.2637077  {'room_id': 99, 'explored_rooms': 153, 'raw_score': 1209.668849711654} 
243968 237 237 1209.668849711654 66.31782504632368 19.3 -0.0435302 0.2398164  {'room_id': 7, 'explored_rooms': 153, 'raw_score': 1209.668849711654} 
244096 237 237 1209.668849711654 66.31782504632368 19.33 -0.080739 0.2626274  {'room_id': 148, 'explored_rooms': 153, 'raw_score': 1209.668849711654} 
