0 0.0 0.0 0.0 0.34 0.0170308 0.0 0.0001121 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
353920 219.88281 0.0 0.0 3.93 0.0212655 0.0116503 0.0004147 0.0009223 -0.0054761 0.0157461 0.6768926 0.9043419 0.1870613 0.0331111 0.9156656 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00275} 
354048 219.94531 0.0 0.0 3.86 0.0197312 0.0095741 0.0004194 0.0009401 -0.0056896 0.0141938 0.6737548 0.9131138 0.2058662 0.0318983 0.9070378 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00281} 
354176 220.04688 0.0 0.0 4.01 0.0194129 0.0095436 0.0004246 0.0009618 -0.0058383 0.0145338 0.6761285 0.911226 0.1958504 0.0309817 0.9112759 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00288} 
354304 220.10156 0.0 0.0 4.0 0.0208998 0.0144073 0.0004424 0.0009585 -0.0049767 0.0145818 0.6752928 0.9146127 0.2030039 0.0322695 0.9093165 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00281} 
354432 220.14844 0.0 0.0 3.98 0.019046 0.0101522 0.0004133 0.0009088 -0.00528 0.0134314 0.6740112 0.9088317 0.2070603 0.0319084 0.9074097 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00287} 
354560 220.19531 0.0 0.0 3.89 0.0196386 0.0098059 0.0004454 0.0009934 -0.0044777 0.0133217 0.6760943 0.912045 0.2348183 0.0314032 0.8941753 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00288} 
354688 220.28906 0.0 0.0 3.74 0.0199383 0.0107961 0.0004571 0.0010555 -0.005689 0.014397 0.6725967 0.9216056 0.2048361 0.0310772 0.9084165 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.0029} 
354816 220.38281 0.0 0.0 3.79 0.0205665 0.0122872 0.0004657 0.0010541 -0.0064642 0.0148656 0.6750799 0.9123344 0.1938877 0.0327077 0.9122367 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00285} 
354944 220.41406 0.0 0.0 3.78 0.0202254 0.01173 0.0004207 0.0009041 -0.0054396 0.0135948 0.6743507 0.9185707 0.1877678 0.0321882 0.9149826 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.0029} 
355072 220.45312 0.0 0.0 3.82 0.019853 0.0112883 0.0003947 0.0008588 -0.005435 0.0131808 0.6751368 0.9148132 0.1955537 0.0324925 0.9108614 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00287} 
355200 220.51562 0.0 0.0 3.88 0.0202107 0.0104564 0.0004343 0.0009468 -0.0050543 0.0141387 0.6758274 0.9167801 0.2021225 0.0329184 0.9065606 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00287} 
355328 220.54688 0.0 0.0 3.71 0.019765 0.0104084 0.0004254 0.0009282 -0.0049604 0.0117259 0.6737856 0.9146366 0.2059354 0.0317852 0.9048019 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00282} 
355456 220.61719 0.0 0.0 3.76 0.0196976 0.0110386 0.0004333 0.0010289 -0.0045531 0.0132962 0.6744051 0.9225018 0.196892 0.0313385 0.9099609 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00271} 
355584 220.6875 0.0 0.0 3.7 0.0203573 0.013407 0.0004136 0.0009445 -0.0053896 0.0161996 0.6765722 0.9205362 0.2092777 0.0321599 0.9056485 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 15, 'episodic_explored_area': 0.00268} 
355712 220.73438 0.0 0.0 3.71 0.0205785 0.012484 0.0003978 0.0008701 -0.004631 0.0145808 0.6734108 0.9131304 0.1876611 0.032151 0.916013 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 15, 'episodic_explored_area': 0.00268} 
355840 220.77344 0.0 0.0 3.75 0.0194594 0.0108024 0.0003984 0.0008939 -0.0049483 0.0127626 0.6742283 0.9145035 0.1656709 0.0315255 0.9275796 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 15, 'episodic_explored_area': 0.00263} 
355968 220.82812 0.0 0.0 3.7 0.0199096 0.0130048 0.0004156 0.0009118 -0.0049209 0.0135845 0.673961 0.9116811 0.1841018 0.0316107 0.9171822 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 15, 'episodic_explored_area': 0.00257} 
356096 220.85156 0.0 0.0 3.76 0.0195104 0.0101857 0.0004081 0.0008861 -0.0059226 0.0122288 0.6769795 0.9123873 0.2076782 0.0317611 0.9052638 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 15, 'episodic_explored_area': 0.00253} 
356224 220.92969 0.0 0.0 3.87 0.0195267 0.0102788 0.0004086 0.0009542 -0.0052178 0.0140807 0.6763665 0.9165015 0.1982537 0.0313472 0.9084526 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 15, 'episodic_explored_area': 0.00258} 
356352 220.96094 0.0 0.0 3.82 0.0206851 0.0117673 0.0004069 0.0008989 -0.0051546 0.0134803 0.6752994 0.9089823 0.2037232 0.0326566 0.9075791 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 15, 'episodic_explored_area': 0.00253} 
356480 221.02344 0.0 0.0 3.89 0.0199877 0.0116972 0.0004189 0.000948 -0.0047101 0.0145377 0.6743649 0.9142976 0.2130607 0.0315043 0.9038865 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 15, 'episodic_explored_area': 0.00257} 
356608 221.08594 0.0 0.0 3.68 0.0187765 0.0100072 0.00044 0.0010011 -0.0055223 0.0136999 0.673121 0.9143741 0.1907505 0.0308269 0.9135148 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00263} 
356736 221.17969 0.0 0.0 3.71 0.0186884 0.0107276 0.0004385 0.0010249 -0.0052828 0.0142166 0.6749378 0.9144102 0.1955747 0.0314894 0.9106857 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00265} 
356864 221.25 0.0 0.0 3.81 0.0191643 0.0106571 0.0004235 0.0009761 -0.0049186 0.0136743 0.6731032 0.9092878 0.2115808 0.0314131 0.9042453 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00266} 
356992 221.28125 0.0 0.0 3.64 0.0196248 0.0111912 0.0004039 0.0008673 -0.0046137 0.0123671 0.6744739 0.9091121 0.2258849 0.0313865 0.8962799 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00269} 
357120 221.35938 0.0 0.0 3.78 0.019627 0.0104578 0.0004506 0.0009946 -0.004721 0.013475 0.6738623 0.9131482 0.2200887 0.031406 0.8998388 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00271} 
357248 221.45312 0.0 0.0 3.7 0.021612 0.0125061 0.0004343 0.0009855 -0.0044369 0.0161107 0.6754473 0.9029466 0.1972018 0.032966 0.9113949 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00269} 
357376 221.55469 0.0 0.0 3.73 0.0220484 0.0123197 0.000419 0.0009575 -0.0047145 0.0170669 0.6756654 0.9078165 0.1697442 0.0337108 0.9255393 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00268} 
357504 221.64844 0.0 0.0 3.71 0.0199543 0.0094944 0.0004224 0.0009969 -0.0056768 0.0154823 0.6785016 0.902276 0.1743992 0.0332973 0.9228348 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00266} 
357632 221.71875 0.0 0.0 3.84 0.0203806 0.0103512 0.0003938 0.0008485 -0.0047331 0.0148871 0.6790656 0.914754 0.1640168 0.033001 0.9268269 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00257} 
357760 221.76562 0.0 0.0 3.82 0.0207416 0.0111715 0.0004031 0.0008985 -0.0041481 0.0159359 0.6766823 0.9064838 0.1725699 0.0332505 0.9236571 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00266} 
357888 221.79688 0.0 0.0 3.81 0.0207137 0.0098169 0.0003986 0.0008588 -0.0039554 0.0122461 0.6798113 0.9111254 0.1812282 0.0332315 0.9199733 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00267} 
358016 221.85938 0.0 0.0 3.66 0.0210578 0.0110637 0.0003921 0.0008647 -0.0048061 0.0142284 0.6766533 0.9054778 0.1958397 0.0335988 0.9128903 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00271} 
358144 221.94531 0.0 0.0 3.79 0.0213543 0.0144581 0.00041 0.0009021 -0.0039876 0.0156681 0.6768524 0.9064866 0.1757573 0.0333341 0.9238579 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00276} 
358272 222.0 0.0 0.0 3.91 0.0208801 0.0110743 0.0004289 0.000929 -0.0051864 0.0141552 0.6770831 0.9060167 0.1730075 0.0343332 0.9250531 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00284} 
358400 222.07812 0.0 0.0 3.89 0.0221773 0.0126583 0.000451 0.0010227 -0.0064776 0.0151647 0.6775677 0.907339 0.1999699 0.0345077 0.9101363 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00278} 
358528 222.14844 0.0 0.0 3.92 0.0208006 0.010523 0.0004375 0.0009846 -0.0055986 0.0146045 0.6763467 0.9137944 0.1924605 0.0331738 0.9110553 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00282} 
358656 222.19531 0.0 0.0 3.87 0.0208464 0.0111715 0.0004097 0.0008797 -0.0053433 0.0140682 0.6803476 0.9127165 0.2051467 0.0330122 0.9030381 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00275} 
358784 222.23438 0.0 0.0 3.96 0.0215757 0.0108958 0.0004316 0.000952 -0.0053428 0.0135223 0.6773221 0.9099277 0.2146371 0.033437 0.9003608 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00277} 
358912 222.34375 0.0 0.0 4.01 0.020625 0.0118976 0.0004146 0.0009579 -0.0051849 0.0162546 0.6765482 0.9086685 0.2006453 0.0330256 0.9077868 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00282} 
359040 222.41406 0.0 0.0 4.0 0.0211536 0.0117182 0.0004082 0.000925 -0.005598 0.0140137 0.6785117 0.9125905 0.2383929 0.0325874 0.8910511 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00274} 
359168 222.48438 0.0 0.0 4.02 0.0213946 0.0127159 0.0004312 0.0009707 -0.0056654 0.0140029 0.6745399 0.9060454 0.2234875 0.0329279 0.9001726 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00272} 
359296 222.58594 0.0 0.0 4.09 0.0209577 0.0119451 0.0004314 0.0009631 -0.0048057 0.0171595 0.6763763 0.9075973 0.2201893 0.0337639 0.8987642 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00277} 
359424 222.67188 0.0 0.0 4.01 0.0214589 0.0112432 0.0004449 0.0010144 -0.0051872 0.0155287 0.6769149 0.906753 0.1968776 0.0326868 0.9103406 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00279} 
359552 222.75781 0.0 0.0 4.06 0.0191689 0.0098797 0.0003875 0.0009628 -0.00426 0.0141599 0.6768959 0.9025405 0.1837821 0.031197 0.9189688 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00288} 
359680 222.82812 0.0 0.0 4.08 0.0183176 0.0084875 0.0003711 0.0008778 -0.0044134 0.0119559 0.6802128 0.9063608 0.1758579 0.0295521 0.9222624 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00285} 
359808 222.85156 0.0 0.0 4.08 0.0184957 0.0091885 0.0003682 0.0008475 -0.005678 0.0110975 0.6797053 0.9011113 0.1736986 0.0300016 0.9232109 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.0028} 
359936 222.92188 0.0 0.0 4.11 0.0184758 0.0106185 0.0003766 0.0009097 -0.0044925 0.0126185 0.6802001 0.9131592 0.1892441 0.0293599 0.9144348 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00279} 
360064 222.98438 0.0 0.0 4.06 0.019545 0.011631 0.0003927 0.0009488 -0.0040546 0.0127437 0.6861258 0.9122914 0.1982553 0.0304956 0.9110784 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00269} 
360192 223.09375 0.0 0.0 4.03 0.0212483 0.0139624 0.0004115 0.0010245 -0.004791 0.0153325 0.6787694 0.9064817 0.1684404 0.0319866 0.9259654 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00262} 
360320 223.1875 0.0 0.0 3.95 0.0195678 0.0104479 0.0004034 0.0009513 -0.0033533 0.012954 0.6798499 0.8978305 0.176584 0.0318753 0.925746 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.0027} 
360448 223.27344 0.0 0.0 3.91 0.0196027 0.0108773 0.0004352 0.0010553 -0.0042758 0.0130586 0.6816736 0.9046914 0.160637 0.0310882 0.9323038 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00268} 
360576 223.33594 0.0 0.0 4.0 0.0193767 0.0110686 0.000416 0.0009657 -0.0041833 0.0137094 0.679262 0.9040849 0.1762514 0.0314586 0.9242425 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00275} 
360704 223.39062 0.0 0.0 4.02 0.0199789 0.0106976 0.0003958 0.0009392 -0.0034364 0.0125871 0.6777514 0.9038525 0.1960585 0.0312835 0.9151207 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00275} 
360832 223.45312 0.0 0.0 4.04 0.0194619 0.0109453 0.00038 0.000942 -0.0045536 0.0134554 0.6753662 0.9066179 0.1850452 0.0314062 0.9175534 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.0028} 
360960 223.51562 0.0 0.0 4.09 0.0205689 0.0127055 0.0003772 0.0008983 -0.0041025 0.0133282 0.6795043 0.9023164 0.1659923 0.0317706 0.9255713 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00281} 
361088 223.57031 0.0 0.0 4.15 0.0202701 0.0114266 0.0003912 0.0009304 -0.0053237 0.0137308 0.6797786 0.9031431 0.1679328 0.0314725 0.9245151 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00288} 
361216 223.64844 0.0 0.0 4.21 0.0213289 0.0137665 0.0003904 0.0009268 -0.0041187 0.0156229 0.6770052 0.9029469 0.1767801 0.033082 0.9217709 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00293} 
361344 223.71094 0.0 0.0 4.23 0.0210883 0.0127371 0.0003745 0.0008844 -0.0039605 0.0142628 0.6740572 0.8941288 0.1642082 0.0336634 0.92695 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00289} 
361472 223.78125 0.0 0.0 4.08 0.0214671 0.0122104 0.0004351 0.0010296 -0.0047919 0.0151413 0.6737108 0.8989561 0.1636258 0.0331841 0.9275484 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00294} 
361600 223.82812 0.0 0.0 4.14 0.0225402 0.0125766 0.0004385 0.0010152 -0.0040175 0.0149301 0.6773195 0.9035094 0.168394 0.0342706 0.9252811 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.0029} 
361728 223.92188 0.0 0.0 4.15 0.0210572 0.0116648 0.0004291 0.0010038 -0.0047391 0.0149774 0.6743627 0.9005335 0.1624125 0.0331671 0.9298126 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00285} 
361856 224.01562 0.0 0.0 4.21 0.0214489 0.0120454 0.0004259 0.0010237 -0.0054071 0.0164231 0.6771527 0.902421 0.1582607 0.0329142 0.930812 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00287} 
361984 224.10938 0.0 0.0 4.11 0.0209773 0.0126986 0.000454 0.0010715 -0.0043711 0.0167075 0.6757302 0.9042538 0.1668739 0.0331065 0.9252974 {} {'explored_rooms_count': 170, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00288} 
362112 224.25 0.0 0.0 4.2 0.0204675 0.0119986 0.0004667 0.001083 -0.0053372 0.0165447 0.6731873 0.9125939 0.1568537 0.0324289 0.9303866 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00284} 
362240 224.35156 0.0 0.0 4.12 0.020207 0.0112011 0.0004373 0.0010285 -0.0061456 0.0156564 0.6747816 0.9074242 0.1629277 0.0328089 0.9285748 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00286} 
362368 224.5 0.0 0.0 4.2 0.0200981 0.0110411 0.0004554 0.0011006 -0.0047899 0.0180186 0.6753123 0.9104339 0.1596809 0.0322767 0.9280035 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00281} 
362496 224.58594 0.0 0.0 4.21 0.0200851 0.0108153 0.0004594 0.0011161 -0.0064238 0.0141676 0.6750661 0.9119832 0.1731132 0.0312264 0.9233803 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00272} 
362624 224.66406 0.0 0.0 4.25 0.0207325 0.0125478 0.0004303 0.0010236 -0.0058875 0.0136375 0.6770224 0.9119687 0.1786569 0.0316912 0.9203447 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00258} 
362752 224.77344 0.0 0.0 4.2 0.0203885 0.012636 0.0004491 0.0010823 -0.0053214 0.0162151 0.6766254 0.9133749 0.1765413 0.0324152 0.9186941 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00261} 
362880 224.84375 0.0 0.0 4.1 0.0202733 0.0129075 0.0004414 0.0010262 -0.0044551 0.0142223 0.6763403 0.907913 0.1751152 0.0316215 0.9209714 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00262} 
363008 224.95312 0.0 0.0 4.17 0.0200793 0.0120939 0.0004666 0.0011029 -0.0051507 0.0153777 0.6755659 0.9151386 0.1871098 0.0313886 0.9164341 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00253} 
363136 225.04688 0.0 0.0 4.1 0.0198967 0.0117656 0.0004549 0.0010483 -0.0050448 0.0136176 0.6733433 0.9105001 0.1695395 0.0315163 0.9246068 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.0026} 
363264 225.17188 0.0 0.0 4.15 0.01957 0.011872 0.0004646 0.0010914 -0.0049564 0.0144291 0.6739787 0.9085655 0.1767828 0.0319357 0.9224175 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.0026} 
363392 225.28125 0.0 0.0 4.13 0.018864 0.0104402 0.0004686 0.0010632 -0.0048689 0.0132407 0.6749688 0.9222125 0.174997 0.0302461 0.9212822 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00258} 
363520 225.39062 0.0 0.0 4.05 0.0180492 0.011017 0.000431 0.0010157 -0.0046482 0.013791 0.6749354 0.9111205 0.1649958 0.0298379 0.9266653 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00261} 
363648 225.47656 0.0 0.0 4.18 0.0187576 0.0115548 0.0004602 0.0010946 -0.0047063 0.0132722 0.6748522 0.9081774 0.1798577 0.0304362 0.9203447 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00254} 
363776 225.53906 0.0 0.0 4.06 0.0199685 0.011927 0.000437 0.0009713 -0.0037781 0.0125772 0.6744883 0.9050007 0.1958561 0.0307148 0.9125083 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.0025} 
363904 225.61719 0.0 0.0 4.2 0.019664 0.0138874 0.0004151 0.0009567 -0.0049226 0.0137844 0.675609 0.9025501 0.2066864 0.0314514 0.9058139 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00252} 
364032 225.6875 0.0 0.0 4.18 0.0194459 0.0126091 0.0004585 0.0010354 -0.0055225 0.0138888 0.6745181 0.9158852 0.2064283 0.030956 0.9065146 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00258} 
364160 225.75 0.0 0.0 4.16 0.019323 0.0112705 0.0004293 0.000951 -0.0048339 0.0126597 0.6767561 0.9036801 0.2022656 0.0309554 0.9065325 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00262} 
364288 225.83594 0.0 0.0 4.16 0.0185906 0.01053 0.0004488 0.0010268 -0.0050227 0.0141192 0.6736009 0.9085417 0.1917493 0.0303478 0.9123536 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00265} 
364416 225.90625 0.0 0.0 4.23 0.0197629 0.0109503 0.0004471 0.0010583 -0.0064431 0.0131138 0.6737191 0.9080599 0.2116843 0.031363 0.9014237 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00266} 
364544 225.98438 0.0 0.0 4.09 0.0198371 0.0111368 0.0004259 0.001013 -0.0051146 0.0126847 0.6744078 0.9019995 0.2157517 0.0314903 0.9000842 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00263} 
364672 226.04688 0.0 0.0 4.04 0.0194242 0.0097604 0.0004302 0.0010186 -0.0050958 0.0121468 0.6772416 0.891839 0.2074517 0.0314901 0.9033859 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00259} 
364800 226.15625 0.0 0.0 4.05 0.0199301 0.0122712 0.0004416 0.0010589 -0.0059933 0.0161491 0.676873 0.9010165 0.1955998 0.0316356 0.9102603 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00262} 
364928 226.19531 0.0 0.0 4.07 0.0208827 0.0148986 0.0003927 0.0009034 -0.0036871 0.0136161 0.677016 0.9027688 0.1806335 0.0315603 0.9191569 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00261} 
365056 226.26562 0.0 0.0 4.16 0.0184602 0.0094086 0.0003954 0.0009367 -0.0053319 0.0127123 0.6756807 0.8977485 0.1870147 0.0304309 0.9155235 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00261} 
365184 226.28906 0.0 0.0 4.02 0.0183636 0.009852 0.0003704 0.0008327 -0.002841 0.0103741 0.6764216 0.901508 0.2099678 0.0288099 0.9032743 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00261} 
365312 226.34375 0.0 0.0 4.08 0.0186486 0.0112718 0.0003515 0.0008112 -0.0040965 0.0122294 0.6763688 0.9037433 0.2038694 0.0295932 0.9045493 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00263} 
365440 226.35938 0.0 0.0 4.14 0.0189154 0.0105385 0.0003579 0.0007673 -0.0030238 0.0111961 0.6776765 0.901902 0.2221742 0.0304818 0.8963493 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00262} 
365568 226.41406 0.0 0.0 4.13 0.0187252 0.0095603 0.0003795 0.0008094 -0.0043184 0.0118954 0.6787973 0.9020463 0.2136829 0.0302874 0.898417 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00261} 
365696 226.5 0.0 0.0 4.11 0.0192134 0.0097779 0.0004297 0.0010467 -0.0048986 0.0122101 0.6769926 0.9090849 0.2091327 0.029736 0.9020132 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.0026} 
365824 226.57812 0.0 0.0 4.27 0.0176347 0.0089181 0.0004159 0.000989 -0.0035058 0.0135968 0.6741217 0.9120226 0.2046834 0.0290106 0.9047011 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00258} 
365952 226.625 0.0 0.0 4.09 0.0186073 0.0099224 0.0004249 0.0009627 -0.0059601 0.0114381 0.6771301 0.910682 0.2090005 0.0299517 0.9024223 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00253} 
366080 226.67188 0.0 0.0 4.16 0.018925 0.0111051 0.0003928 0.0008927 -0.0049017 0.0117551 0.6782025 0.9265018 0.2074512 0.0303711 0.9035585 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00257} 
366208 226.71094 0.0 0.0 4.08 0.0201341 0.012458 0.0003964 0.000882 -0.0041593 0.0133301 0.676424 0.9194532 0.1998426 0.0314785 0.9097849 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00267} 
366336 226.77344 0.0 0.0 4.1 0.0212741 0.0120562 0.0004397 0.0010357 -0.0046375 0.0129844 0.6779297 0.9187206 0.2206276 0.0330185 0.8981647 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00276} 
366464 226.84375 0.0 0.0 4.09 0.0222174 0.0121541 0.0004498 0.0010458 -0.0059578 0.0145194 0.6771773 0.9072909 0.201996 0.0333005 0.9089995 {} {'explored_rooms_count': 172, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00269} 
